horse_name,horse_id,umaban,horse_weight,weight_carry,age,sex,distance,surface,condition,course,course_enc,surface_enc,condition_enc,sex_enc,horse_num,num_horses,odds,pop_rank,jockey_name,finish,bracket,race_id,prev_finish,prev2_finish,prev3_finish,avg_finish_3r,best_finish_3r,top3_count_3r,finish_trend,prev_odds_log,rest_days,rest_category,dist_change,dist_change_abs,target
ビッグリーフルーフ,2018104770,2,439,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,2,10,15.0,8,山本聡哉,2,1,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サンダーキング,2016105354,10,478,56.0,6,牡,1600,ダ,稍重,,10,1,1,0,10,10,15.0,8,関本淳,3,8,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フェザースピリット,2013101929,5,485,54.0,9,牝,1600,ダ,稍重,,10,1,1,1,5,10,15.0,8,塚本涼人,4,4,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ティーアウリイ,2015101078,1,406,51.0,7,牝,1600,ダ,稍重,,10,1,1,1,1,10,15.0,8,関本玲花,5,1,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ノーブルプリンセス,2017102312,4,475,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,4,10,15.0,8,坂口裕一,6,3,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キールカーディナル,2017105499,7,497,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,7,10,15.0,8,小林凌,7,5,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヤマニンフォルツァ,2015100572,6,538,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,6,10,15.0,8,高橋悠里,8,5,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
タイキパラドックス,2012105508,9,476,56.0,10,牡,1600,ダ,稍重,,10,1,1,0,9,10,15.0,8,大坪慎,9,7,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
グーテオヌール,2016104131,8,465,56.0,6,セ,1600,ダ,稍重,,10,1,1,2,8,10,15.0,8,高松亮,10,6,202236060510,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キラットダイヤ,2017103989,3,478,55.0,5,牝,1600,ダ,重,,10,1,2,1,3,9,15.0,8,鈴木祐,1,2,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
コンサートドーレ,2014104431,4,522,57.0,8,牡,1600,ダ,重,,10,1,2,0,4,9,15.0,8,山本政聡,2,3,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アークオブメジャー,2017101583,6,437,55.0,5,牝,1600,ダ,重,,10,1,2,1,6,9,15.0,8,関本玲花,3,5,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サマニー,2013102729,5,485,57.0,9,セ,1600,ダ,重,,10,1,2,2,5,9,15.0,8,山本聡哉,4,4,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルチルクォーツ,2018100379,7,482,55.0,4,牝,1600,ダ,重,,10,1,2,1,7,9,15.0,8,坂口裕一,5,6,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カッチャオ,2015100008,8,492,57.0,7,牡,1600,ダ,重,,10,1,2,0,8,9,15.0,8,高松亮,6,7,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リンシャンカイホウ,2015105287,2,431,57.0,7,セ,1600,ダ,重,,10,1,2,2,2,9,15.0,8,村上忍,7,1,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ボタニーク,2014101940,1,484,55.0,8,牝,1600,ダ,重,,10,1,2,1,1,9,15.0,8,菅原辰徳,8,1,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ケイティディライト,2017102015,9,465,55.0,5,牝,1600,ダ,重,,10,1,2,1,9,9,15.0,8,高橋悠里,9,8,202236060512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
サブリュウシン,2020100101,8,456,54.0,2,牡,1600,ダ,良,,10,1,0,0,8,10,15.0,8,阿部龍,1,6,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ノブノビスケッツ,2020106474,10,434,54.0,2,牡,1600,ダ,良,,10,1,0,0,10,10,15.0,8,宮崎光行,2,8,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リュウノボマーク,2020100989,2,458,54.0,2,牝,1600,ダ,良,,10,1,0,1,2,10,15.0,8,山本咲希,3,1,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リコーステアー,2020102369,4,440,54.0,2,牝,1600,ダ,良,,10,1,0,1,4,10,15.0,8,岩橋勇二,4,3,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピックミー,2020107171,3,436,54.0,2,牡,1600,ダ,良,,10,1,0,0,3,10,15.0,8,亀井洋司,5,2,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シーザミニョン,2020105527,1,444,54.0,2,牝,1600,ダ,良,,10,1,0,1,1,10,15.0,8,小野楓馬,6,1,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カネミツエース,2020105946,7,470,54.0,2,牡,1600,ダ,良,,10,1,0,0,7,10,15.0,8,桑村真明,7,5,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メジャーインラテン,2020104075,5,466,54.0,2,牝,1600,ダ,良,,10,1,0,1,5,10,15.0,8,黒澤愛斗,8,4,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ユイガハマビーチ,2020101515,9,440,54.0,2,牝,1600,ダ,良,,10,1,0,1,9,10,15.0,8,落合玄太,9,7,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オールコートプレス,2020104393,6,426,54.0,2,牝,1600,ダ,良,,10,1,0,1,6,10,15.0,8,松井伸也,10,5,202230061504,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リアルガー,2020107020,8,470,54.0,2,牡,1600,ダ,良,,10,1,0,0,8,11,15.0,8,落合玄太,1,6,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レインボーグレース,2020105453,10,396,54.0,2,牝,1600,ダ,良,,10,1,0,1,10,11,15.0,8,桑村真明,2,7,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
レディースピーダー,2020102175,3,456,54.0,2,牝,1600,ダ,良,,10,1,0,1,3,11,15.0,8,服部茂史,3,2,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スワンオーキッド,2020102447,2,478,54.0,2,牝,1600,ダ,良,,10,1,0,1,2,11,15.0,8,五十嵐冬,4,1,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ティーズアペックス,2020106556,11,440,54.0,2,牝,1600,ダ,良,,10,1,0,1,11,11,15.0,8,小野楓馬,5,8,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カヴァコ,2020102094,5,460,54.0,2,牝,1600,ダ,良,,10,1,0,1,5,11,15.0,8,松井伸也,6,3,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニジュウマル,2020100275,6,432,54.0,2,牝,1600,ダ,良,,10,1,0,1,6,11,15.0,8,井上俊彦,7,4,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ナッチャン,2020103167,9,428,54.0,2,牝,1600,ダ,良,,10,1,0,1,9,11,15.0,8,阿部龍,8,6,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
イッツオーケイ,2020106098,1,452,54.0,2,牝,1600,ダ,良,,10,1,0,1,1,11,15.0,8,亀井洋司,9,1,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
リコーウージー,2020102371,4,426,54.0,2,牝,1600,ダ,良,,10,1,0,1,4,11,15.0,8,山本咲希,10,3,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アントワネット,2020100487,7,448,54.0,2,牝,1600,ダ,良,,10,1,0,1,7,11,15.0,8,岩橋勇二,11,5,202230061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ジョリダム,2020100686,6,434,54.0,2,牝,1600,ダ,良,,10,1,0,1,6,8,15.0,8,服部茂史,1,6,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ナイトホークス,2020101671,8,468,54.0,2,牝,1600,ダ,良,,10,1,0,1,8,8,15.0,8,桑村真明,2,8,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ルンバルンバルンバ,2020105062,3,440,54.0,2,牝,1600,ダ,良,,10,1,0,1,3,8,15.0,8,阿部龍,3,3,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リョウタスペシャル,2020100711,5,424,54.0,2,牡,1600,ダ,良,,10,1,0,0,5,8,15.0,8,亀井洋司,4,5,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラスターカノン,2020107100,2,410,54.0,2,牝,1600,ダ,良,,10,1,0,1,2,8,15.0,8,黒澤愛斗,5,2,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シンメブルー,2020101018,1,396,54.0,2,牡,1600,ダ,良,,10,1,0,0,1,8,15.0,8,宮崎光行,6,1,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アバランチベルン,2020102304,4,408,54.0,2,牝,1600,ダ,良,,10,1,0,1,4,8,15.0,8,山本咲希,7,4,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ピエールバージニア,2020107034,7,428,54.0,2,牝,1600,ダ,良,,10,1,0,1,7,8,15.0,8,五十嵐冬,8,7,202230061506,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メイショウサミダレ,2019104026,4,416,54.0,3,牝,1600,ダ,良,,10,1,0,1,4,7,15.0,8,落合玄太,1,4,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
モズリスペクト,2016101242,2,514,56.0,6,牡,1600,ダ,良,,10,1,0,0,2,7,15.0,8,岩橋勇二,2,2,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ラテルネラ,2016103257,1,428,54.0,6,牝,1600,ダ,良,,10,1,0,1,1,7,15.0,8,五十嵐冬,3,1,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ライプトラオム,2018101569,6,476,56.0,4,牡,1600,ダ,良,,10,1,0,0,6,7,15.0,8,宮崎光行,4,6,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ヒアユーアー,2018100147,5,466,54.0,4,牝,1600,ダ,良,,10,1,0,1,5,7,15.0,8,松井伸也,5,5,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アースルナ,2015106464,3,430,54.0,7,牝,1600,ダ,良,,10,1,0,1,3,7,15.0,8,宮平鷹志,6,3,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クールギブス,2016102354,7,524,56.0,6,牡,1600,ダ,良,,10,1,0,0,7,7,15.0,8,服部茂史,7,7,202230061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クロデメニル,2019110103,6,476,54.0,3,牝,1600,ダ,良,,10,1,0,1,6,10,15.0,8,阿部龍,1,5,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スティールストーム,2018104373,1,480,56.0,4,牡,1600,ダ,良,,10,1,0,0,1,10,15.0,8,服部茂史,2,1,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ビービーアクティブ,2018101374,8,550,54.0,4,牡,1600,ダ,良,,10,1,0,0,8,10,15.0,8,落合玄太,3,6,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ウワサノコウタロウ,2016105489,5,542,56.0,6,牡,1600,ダ,良,,10,1,0,0,5,10,15.0,8,小野楓馬,4,4,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カツゲキドラゴン,2016105395,7,514,54.0,6,牡,1600,ダ,良,,10,1,0,0,7,10,15.0,8,五十嵐冬,5,5,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フライオールデイズ,2015106356,2,492,56.0,7,牡,1600,ダ,良,,10,1,0,0,2,10,15.0,8,阪野学,6,1,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コーラルティアラ,2017102990,4,472,54.0,5,牝,1600,ダ,良,,10,1,0,1,4,10,15.0,8,岩橋勇二,7,3,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メイクアンシー,2016103569,3,468,56.0,6,牡,1600,ダ,良,,10,1,0,0,3,10,15.0,8,松井伸也,8,2,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セピアノーツ,2018100824,10,484,51.0,4,牝,1600,ダ,良,,10,1,0,1,10,10,15.0,8,原優介,9,8,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ルクスランページ,2019101313,9,468,56.0,3,牡,1600,ダ,良,,10,1,0,0,9,10,15.0,8,桑村真明,10,7,202230061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンエイト,2020100443,2,502,54.0,2,牝,1600,ダ,良,,10,1,0,1,2,12,15.0,8,阿部龍,1,1,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ディオスメッセージ,2020101189,4,498,54.0,2,牡,1600,ダ,良,,10,1,0,0,4,12,15.0,8,宮崎光行,2,3,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クラティアラ,2020101438,7,466,54.0,2,牝,1600,ダ,良,,10,1,0,1,7,12,15.0,8,黒澤愛斗,3,5,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
エイシンレゲンダ,2020106267,8,444,54.0,2,牝,1600,ダ,良,,10,1,0,1,8,12,15.0,8,落合玄太,4,5,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
オンネマトカ,2020102123,9,444,54.0,2,牝,1600,ダ,良,,10,1,0,1,9,12,15.0,8,岩橋勇二,5,6,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パワトゥザピープル,2020101320,6,478,54.0,2,牝,1600,ダ,良,,10,1,0,1,6,12,15.0,8,桑村真明,6,4,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コルドゥアン,2020101489,12,508,54.0,2,牡,1600,ダ,良,,10,1,0,0,12,12,15.0,8,小野楓馬,7,8,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
テイラス,2020101087,1,430,54.0,2,牡,1600,ダ,良,,10,1,0,0,1,12,15.0,8,井上俊彦,8,1,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ネオシエル,2020109140,3,480,54.0,2,牡,1600,ダ,良,,10,1,0,0,3,12,15.0,8,松井伸也,9,2,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンテラ,2020106288,10,436,54.0,2,牝,1600,ダ,良,,10,1,0,1,10,12,15.0,8,服部茂史,10,7,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マサノチャンス,2020100770,11,456,54.0,2,牡,1600,ダ,良,,10,1,0,0,11,12,15.0,8,阪野学,11,7,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ボルドーネセバル,2020107163,5,438,54.0,2,牡,1600,ダ,良,,10,1,0,0,5,12,15.0,8,山本咲希,12,3,202230061509,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ニーズヘッグ,2017104507,1,508,57.0,5,牝,1600,ダ,重,,10,1,2,1,1,11,15.0,8,五十嵐冬,1,1,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ネーロルチェンテ,2017100663,7,528,57.0,5,牝,1600,ダ,重,,10,1,2,1,7,11,15.0,8,松井伸也,2,5,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
クーファアチャラ,2017101372,2,494,57.0,5,牝,1600,ダ,重,,10,1,2,1,2,11,15.0,8,落合玄太,3,1,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サイファリス,2016102344,3,452,56.0,6,牝,1600,ダ,重,,10,1,2,1,3,11,15.0,8,服部茂史,4,2,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アトムアストレア,2015100339,10,476,55.0,7,牝,1600,ダ,重,,10,1,2,1,10,11,15.0,8,亀井洋司,5,7,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
チビノヴァルタン,2013105383,4,468,55.0,9,牝,1600,ダ,重,,10,1,2,1,4,11,15.0,8,岩橋勇二,6,3,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ソーディスイズラヴ,2014104623,11,442,56.0,8,牝,1600,ダ,重,,10,1,2,1,11,11,15.0,8,阪野学,7,8,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
バブルガムダンサー,2017100161,8,534,56.0,5,牝,1600,ダ,重,,10,1,2,1,8,11,15.0,8,阿部龍,8,6,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アブソルートクイン,2016103490,9,478,57.0,6,牝,1600,ダ,重,,10,1,2,1,9,11,15.0,8,宮崎光行,9,6,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クレモナ,2018101144,6,490,57.0,4,牝,1600,ダ,重,,10,1,2,1,6,11,15.0,8,小野楓馬,10,4,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
スティールティアラ,2016101451,5,518,56.0,6,牝,1600,ダ,重,,10,1,2,1,5,11,15.0,8,桑村真明,11,3,202230061512,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
カラドボルグ,2018100161,8,491,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,8,12,15.0,8,岡田大,1,5,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
スノープリンセス,2017103737,5,472,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,5,12,15.0,8,山崎誠士,2,3,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
アメリカンソレイユ,2016110078,10,469,56.0,6,セ,1600,ダ,稍重,,10,1,1,2,10,12,15.0,8,西啓太,3,7,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
リトルエイト,2016101146,2,451,50.0,6,牝,1600,ダ,稍重,,10,1,1,1,2,12,15.0,8,神尾香澄,4,1,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エスプリブルース,2015101162,9,521,56.0,7,牡,1600,ダ,稍重,,10,1,1,0,9,12,15.0,8,今野忠成,5,6,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ゴールドレガーメ,2018103845,1,511,53.0,4,牝,1600,ダ,稍重,,10,1,1,1,1,12,15.0,8,古岡勇樹,6,1,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セキノアトラス,2018104269,4,441,53.0,4,牡,1600,ダ,稍重,,10,1,1,0,4,12,15.0,8,新原周馬,7,3,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エスカレーション,2017102953,12,492,50.0,5,牝,1600,ダ,稍重,,10,1,1,1,12,12,15.0,8,小林捺花,8,8,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
フィーネ,2018106128,3,489,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,3,12,15.0,8,本橋孝太,9,2,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
レコパントモチャン,2018103679,11,522,51.0,4,牝,1600,ダ,稍重,,10,1,1,1,11,12,15.0,8,室陽一朗,10,7,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
メルティング,2018103582,6,440,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,6,12,15.0,8,櫻井光輔,11,4,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラヴィテスミラノ,2018102234,7,475,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,7,12,15.0,8,臼井健太,12,5,202245061503,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモキルカス,2018110151,1,460,55.0,4,牡,1600,ダ,稍重,,10,1,1,0,1,14,15.0,8,町田直希,1,1,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ソウヤミサキ,2018106732,13,451,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,13,14,15.0,8,福原杏,2,7,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
シークレットギア,2018102269,3,479,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,3,14,15.0,8,吉留孝司,3,2,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ジーソウルブラザー,2018101421,11,507,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,11,14,15.0,8,田中涼,4,6,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
テンポラーレ,2018105999,4,504,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,4,14,15.0,8,達城龍次,5,2,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ダイスギミッチー,2018106891,8,445,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,8,14,15.0,8,伊藤裕人,6,5,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アルマス,2017105088,14,406,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,14,14,15.0,8,藤本現暉,7,8,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エイシンビースト,2018105922,2,443,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,2,14,15.0,8,本田正重,8,1,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモスーベニア,2017101972,5,545,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,5,14,15.0,8,櫻井光輔,9,3,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クリスタルハート,2018102554,9,508,51.0,4,牝,1600,ダ,稍重,,10,1,1,1,9,14,15.0,8,野畑凌,10,5,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シャトン,2017100870,10,469,54.0,5,牝,1600,ダ,稍重,,10,1,1,1,10,14,15.0,8,笹川翼,11,6,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ラムダ,2018104771,6,470,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,6,14,15.0,8,藤江渉,12,3,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エスジーリカチャン,2018101404,7,461,53.0,4,牝,1600,ダ,稍重,,10,1,1,1,7,14,15.0,8,古岡勇樹,13,4,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プモリテソーロ,2017100369,12,479,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,12,14,15.0,8,保園翔也,14,7,202245061505,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
パワポケビー,2019107007,8,482,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,8,12,15.0,8,森泰斗,1,5,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ナオミニデレデレヤ,2019102874,7,439,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,7,12,15.0,8,矢野貴之,2,5,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ベリングキャット,2019103365,1,413,51.0,3,牝,1600,ダ,稍重,,10,1,1,1,1,12,15.0,8,新原周馬,3,1,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
サツキスカイ,2019101433,10,439,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,10,12,15.0,8,増田充宏,4,7,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
エンジェルリボン,2019105590,6,469,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,6,12,15.0,8,笹川翼,5,4,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
プリマリー,2019104234,3,440,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,3,12,15.0,8,本田正重,6,2,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
コスモスフレ,2019100771,2,439,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,2,12,15.0,8,和田譲治,7,1,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
マロンフエルテ,2019106532,5,466,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,5,12,15.0,8,張田昂,8,3,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ウクライナアイズ,2019102195,9,434,51.0,3,牝,1600,ダ,稍重,,10,1,1,1,9,12,15.0,8,野畑凌,9,6,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
セイカノータ,2019100279,4,437,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,4,12,15.0,8,岩部純二,10,3,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
クイーンオブチェコ,2019103054,11,446,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,11,12,15.0,8,丸田恭介,11,7,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
ロージードラゴン,2019105966,12,440,54.0,3,牝,1600,ダ,稍重,,10,1,1,1,12,12,15.0,8,町田直希,12,8,202245061507,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
シズヨシ,2018103114,12,512,56.0,4,牡,1600,ダ,稍重,,10,1,1,0,12,12,15.0,8,矢野貴之,1,8,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
タイニーパワー,2017103294,11,461,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,11,12,15.0,8,森泰斗,2,7,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
フルフィル,2018106313,5,445,54.0,4,牝,1600,ダ,稍重,,10,1,1,1,5,12,15.0,8,笹川翼,3,3,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,1
ムーランブラン,2016103155,1,463,54.0,6,牝,1600,ダ,稍重,,10,1,1,1,1,12,15.0,8,吉井章,4,1,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
アナンクス,2017106316,6,488,56.0,5,牡,1600,ダ,稍重,,10,1,1,0,6,12,15.0,8,藤江渉,5,4,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
キクノゼファー,2015103117,7,482,55.0,7,牡,1600,ダ,稍重,,10,1,1,0,7,12,15.0,8,古岡勇樹,6,5,202245061508,5,5,5,5.0,5,0,0,2.772588722239781,30,2,0,0,0
