kaisai_key,yyyymmdd,course_name,kaisai_ku,weather_code,turf_baba_code,turf_baba_sa,turf_baba_inner,turf_baba_mid,turf_baba_outer,straight_sa_most,straight_sa_inner,straight_sa_mid,straight_sa_outer,straight_sa_far,dirt_baba_code,dirt_baba_sa,dirt_baba_inner,dirt_baba_mid,dirt_baba_outer,turf_type,grass_height,rain_mid,renzoku_day,data_ku
2022090508,20221127,阪神,2,1,1 ,-13.0,2,2,1,1.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,28.0,17,4
2022060501,20221203,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,30.5,1,4
2022070601,20221203,中京,3,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,27.5,1,4
2022090601,20221203,阪神,2,1,1 ,-13.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,62.5,18,4
2022060502,20221204,中山,1,1,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,30.5,2,4
2022070602,20221204,中京,3,2,1 ,-18.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,27.5,2,4
2022090602,20221204,阪神,2,2,1 ,-13.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,62.5,19,4
2022060503,20221210,中山,1,1,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,28.5,3,4
2022070603,20221210,中京,3,1,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,4.0,2,2,2,3,16.0,0.0,3,4
2022090603,20221210,阪神,2,1,1 ,-14.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,20,4
2022060504,20221211,中山,1,2,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,28.5,4,4
2022070604,20221211,中京,3,1,1 ,-15.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,4.0,2,2,2,3,16.0,0.0,4,4
2022090604,20221211,阪神,2,1,1 ,-14.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,21,4
2022060505,20221217,中山,1,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,14.0,4.5,5,4
2022070605,20221217,中京,3,4,2 ,-10.0,3,1,1,1.0,0.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,16.0,2.5,5,4
2022090605,20221217,阪神,2,4,2 ,-12.0,3,2,1,2.0,1.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,2.0,22,4
2022060506,20221218,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,14.0,4.5,6,4
2022070606,20221218,中京,3,1,1 ,-15.0,3,1,1,1.0,0.0,0.0,0.0,0.0,1 ,4.0,2,2,2,3,16.0,2.5,6,4
2022090606,20221218,阪神,2,1,1 ,-14.0,3,2,1,2.0,1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,2.0,23,4
2022060507,20221224,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,16.5,7,4
2022090607,20221224,阪神,2,1,1 ,-6.0,3,3,2,3.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,8.5,24,4
2022060508,20221225,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,16.5,8,4
2022090608,20221225,阪神,2,1,1 ,-6.0,3,3,2,3.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,8.5,25,4
2022060509,20221228,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,16.5,9,4
2022090609,20221228,阪神,2,1,1 ,-6.0,3,3,2,3.0,2.0,1.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,8.5,26,4
2023060101,20230105,中山,1,1,1 ,-8.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,10,4
2023070101,20230105,中京,2,1,1 ,-10.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,1,4
2023060102,20230107,中山,1,1,1 ,-8.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,11,4
2023070102,20230107,中京,2,1,1 ,-10.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,2,4
2023060103,20230108,中山,1,1,1 ,-8.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,12,4
2023070103,20230108,中京,2,1,1 ,-10.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,3,4
2023060104,20230109,中山,1,1,1 ,-8.0,2,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,13,4
2023070104,20230109,中京,2,1,1 ,-10.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,4,4
2023060105,20230114,中山,1,2,1 ,-16.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,14,4
2023070105,20230114,中京,2,2,1 ,-18.0,3,3,2,2.0,2.0,1.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,5,4
2023100101,20230114,小倉,3,2,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,3.0,1,4
2023060106,20230115,中山,1,2,1 ,-16.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,0.0,15,4
2023070106,20230115,中京,2,2,1 ,-18.0,3,3,2,2.0,2.0,1.0,0.0,0.0,2 ,-5.0,2,2,2,3,14.0,0.0,6,4
2023100102,20230115,小倉,3,2,2 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,3.0,2,4
2023060107,20230121,中山,1,1,1 ,-8.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,12.0,16,4
2023070107,20230121,中京,2,1,1 ,-15.0,4,3,2,3.0,3.0,2.0,1.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,7,4
2023100103,20230121,小倉,3,1,1 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,15.0,3,4
2023060108,20230122,中山,1,2,1 ,-8.0,2,1,1,1.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,14.0,12.0,17,4
2023070108,20230122,中京,2,2,1 ,-15.0,4,3,2,3.0,3.0,2.0,1.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,5,4
2023100104,20230122,小倉,3,4,2 ,-10.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,15.0,4,4
2023050101,20230128,東京,1,1,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,1,4
2023070109,20230128,中京,2,1,2 ,-5.0,4,3,2,3.0,2.0,2.0,1.0,0.0,3 ,-6.0,2,2,2,3,14.0,0.0,9,4
2023100105,20230128,小倉,3,2,2 ,-6.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,9.0,5,4
2023050102,20230129,東京,1,2,1 ,-25.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,2,4
2023070110,20230129,中京,2,1,1 ,-15.0,4,3,2,3.0,2.0,2.0,1.0,0.0,2 ,0.0,2,2,2,3,14.0,0.0,10,4
2023100106,20230129,小倉,3,2,2 ,-6.0,2,1,1,1.0,1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,14.0,9.0,6,4
2023050103,20230204,東京,1,1,1 ,-28.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,3,4
2023070111,20230204,中京,2,1,1 ,-16.0,4,3,2,4.0,3.0,2.0,1.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,11,4
2023100107,20230204,小倉,3,1,1 ,-15.0,3,3,2,2.0,2.0,1.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,7,4
2023050104,20230205,東京,1,1,1 ,-28.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,4,4
2023070112,20230205,中京,2,1,1 ,-16.0,4,3,2,4.0,3.0,2.0,1.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,12,4
2023100108,20230205,小倉,3,1,1 ,-15.0,3,3,2,2.0,2.0,1.0,0.0,0.0,2 ,0.0,2,2,2,3,14.0,0.0,8,4
2023050105,20230211,東京,1,1,3 ,-6.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,3.0,5,4
2023090101,20230211,阪神,2,1,2 ,-3.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,1.0,1,4
2023100201,20230211,小倉,3,1,2 ,-6.0,3,2,2,2.0,1.0,1.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,25.0,9,4
2023050106,20230212,東京,1,2,1 ,-20.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,3.0,6,4
2023090102,20230212,阪神,2,1,1 ,-14.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-5.0,2,2,2,3,16.0,1.0,2,4
2023100202,20230212,小倉,3,1,2 ,-6.0,3,2,2,2.0,1.0,1.0,0.0,0.0,3 ,-20.0,2,2,2,3,14.0,25.0,10,4
2023050107,20230218,東京,1,1,1 ,-20.0,3,2,1,2.0,1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,3.5,7,4
2023090103,20230218,阪神,2,4,2 ,-3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,14.0,2.5,3,4
2023100203,20230218,小倉,3,4,3 ,3.0,4,3,2,3.0,3.0,2.0,1.0,0.0,3 ,-25.0,2,2,2,3,14.0,7.0,11,4
2023050108,20230219,東京,1,2,1 ,-20.0,3,2,1,2.0,1.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,3.5,8,4
2023090104,20230219,阪神,2,4,3 ,7.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,14.0,2.5,4,4
2023100204,20230219,小倉,3,4,3 ,3.0,4,3,2,3.0,3.0,2.0,1.0,0.0,4 ,-28.0,2,2,2,3,14.0,7.0,12,4
2023060201,20230225,中山,1,1,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,1,4
2023090105,20230225,阪神,2,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,5.5,5,4
2023100205,20230225,小倉,3,2,1 ,-12.0,4,4,3,4.0,4.0,3.0,2.0,1.0,2 ,-18.0,2,2,2,3,14.0,2.0,13,4
2023060202,20230226,中山,1,1,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,14.0,0.0,2,4
2023090106,20230226,阪神,2,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,5.5,6,4
2023100206,20230226,小倉,3,2,1 ,-12.0,4,4,3,4.0,4.0,3.0,2.0,1.0,2 ,-18.0,2,2,2,3,14.0,2.0,14,4
2023060203,20230304,中山,1,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.5,3,4
2023090107,20230304,阪神,2,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,7,4
2023060204,20230305,中山,1,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.5,4,4
2023090108,20230305,阪神,2,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,8,4
2023060205,20230311,中山,1,1,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,5,4
2023070201,20230311,中京,3,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,5.0,2,2,2,3,16.0,0.0,1,4
2023090109,20230311,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,9,4
2023060206,20230312,中山,1,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,14.0,0.0,6,4
2023070202,20230312,中京,3,1,1 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,5.0,2,2,2,3,16.0,0.0,2,4
2023090110,20230312,阪神,2,1,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-2.0,2,2,2,3,14.0,0.0,10,4
2023060207,20230318,中山,1,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,3,14.0,4.0,7,4
2023070203,20230318,中京,3,2,2 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-8.0,2,2,2,3,16.0,13.5,3,4
2023090111,20230318,阪神,2,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-6.0,2,2,2,3,14.0,12.5,11,4
2023060208,20230319,中山,1,1,2 ,-3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,3,14.0,4.0,8,4
2023070204,20230319,中京,3,1,2 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,13.5,4,4
2023090112,20230319,阪神,2,1,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-14.0,2,2,2,3,14.0,12.5,12,4
2023060301,20230325,中山,1,2,3 ,-3.0,3,2,2,2.0,1.0,1.0,0.0,0.0,3 ,-18.0,2,2,2,3,14.0,15.5,9,4
2023070205,20230325,中京,3,2,2 ,-10.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,12.0,5,4
2023090201,20230325,阪神,2,2,2 ,-8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-10.0,2,2,2,3,14.0,13.5,13,4
2023060302,20230326,中山,1,4,4 ,10.0,3,2,2,2.0,1.0,1.0,0.0,0.0,4 ,-22.0,2,2,2,3,14.0,15.5,10,4
2023070206,20230326,中京,3,4,4 ,5.0,2,1,1,1.0,0.0,0.0,0.0,0.0,4 ,-19.0,2,2,2,3,16.0,12.0,6,4
2023090202,20230326,阪神,2,4,4 ,8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-12.0,2,2,2,3,14.0,13.5,14,4
2023060303,20230401,中山,1,1,1 ,-12.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,5.5,11,4
2023090203,20230401,阪神,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,15,4
2023060304,20230402,中山,1,2,1 ,-12.0,3,2,2,1.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,5.5,12,4
2023090204,20230402,阪神,2,2,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,14.0,0.0,16,4
2023030101,20230408,福島,3,4,2 ,0.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,0.0,1,4
2023060305,20230408,中山,1,4,2 ,-2.0,3,2,2,2.0,1.0,0.0,0.0,0.0,3 ,-19.0,2,2,2,3,16.0,0.5,13,4
2023090205,20230408,阪神,2,1,2 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,14.0,49.5,17,4
2023030102,20230409,福島,3,1,1 ,-8.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.0,2,4
2023060306,20230409,中山,1,1,1 ,-8.0,3,2,2,2.0,1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,0.5,14,4
2023090206,20230409,阪神,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,49.5,18,4
2023030103,20230415,福島,3,4,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,0.5,3,4
2023060307,20230415,中山,1,4,2 ,-4.0,3,2,2,2.0,1.0,0.0,0.0,0.0,3 ,-19.0,2,2,2,3,16.0,0.0,15,4
2023090207,20230415,阪神,2,4,2 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,3,14.0,3.5,19,4
2023030104,20230416,福島,3,1,1 ,-12.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,0.5,4,4
2023060308,20230416,中山,1,1,2 ,-8.0,3,2,2,2.0,1.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,0.0,16,4
2023090208,20230416,阪神,2,1,2 ,-13.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,14.0,3.5,20,4
2023030105,20230422,福島,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,5,4
2023050201,20230422,東京,1,1,1 ,-28.0,1,1,2,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,18.0,0.0,1,4
2023080101,20230422,京都,2,1,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,1,4
2023030106,20230423,福島,3,1,1 ,-12.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,3,16.0,0.0,6,4
2023050202,20230423,東京,1,2,1 ,-28.0,1,1,2,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,18.0,0.0,2,4
2023080102,20230423,京都,2,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,2,4
2023040101,20230429,新潟,3,2,1 ,-13.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,1,10.0,7.0,1,4
2023050203,20230429,東京,1,1,1 ,-28.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,23.0,3,4
2023080103,20230429,京都,2,2,1 ,-24.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,29.0,3,4
2023040102,20230430,新潟,3,2,2 ,2.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,1,10.0,7.0,2,4
2023050204,20230430,東京,1,2,2 ,-20.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-20.0,2,2,2,3,16.0,23.0,4,4
2023080104,20230430,京都,2,2,2 ,-10.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-12.0,2,2,2,3,16.0,29.0,4,4
2023040103,20230506,新潟,3,4,2 ,3.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-10.0,2,2,2,1,10.0,0.0,3,4
2023050205,20230506,東京,1,1,1 ,-28.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-4.0,2,2,2,3,16.0,0.0,5,4
2023080105,20230506,京都,2,2,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,6.0,2,2,2,3,16.0,1.5,5,4
2023040104,20230507,新潟,3,2,3 ,8.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-17.0,2,2,2,1,10.0,0.0,4,4
2023050206,20230507,東京,1,4,3 ,-6.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,4 ,-20.0,2,2,2,3,16.0,0.0,6,4
2023080106,20230507,京都,2,2,3 ,-6.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,4 ,0.0,2,2,2,3,16.0,1.5,6,4
2023040105,20230513,新潟,3,2,1 ,-9.0,4,3,2,4.0,4.0,3.0,2.0,0.0,1 ,-4.0,2,2,2,1,10.0,25.0,5,4
2023050207,20230513,東京,1,4,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-9.0,2,2,2,3,16.0,38.5,7,4
2023080107,20230513,京都,2,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,16.0,25.5,7,4
2023040106,20230514,新潟,3,2,1 ,-9.0,4,3,2,4.0,4.0,3.0,2.0,0.0,1 ,-4.0,2,2,2,1,10.0,25.0,6,4
2023050208,20230514,東京,1,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,38.5,8,4
2023080108,20230514,京都,2,4,3 ,-6.0,1,1,1,0.0,0.0,0.0,0.0,0.0,4 ,-8.0,2,2,2,3,16.0,25.5,8,4
2023040107,20230520,新潟,3,1,1 ,-9.0,4,3,2,4.0,4.0,3.0,2.0,0.0,1 ,-6.0,2,2,2,1,10.0,0.5,7,4
2023050209,20230520,東京,1,2,2 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-18.0,2,2,2,3,16.0,13.5,9,4
2023080109,20230520,京都,2,1,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,16.0,17.5,9,4
2023040108,20230521,新潟,3,2,1 ,-9.0,4,3,2,4.0,4.0,3.0,2.0,0.0,1 ,-6.0,2,2,2,1,10.0,0.5,8,4
2023050210,20230521,東京,1,2,1 ,-15.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,13.5,10,4
2023080110,20230521,京都,2,2,1 ,-20.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,16.0,17.5,10,4
2023050211,20230527,東京,1,2,1 ,-24.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,14.5,11,4
2023080111,20230527,京都,2,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,16.0,5.0,11,4
2023050212,20230528,東京,1,2,1 ,-24.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,14.5,12,4
2023080112,20230528,京都,2,2,1 ,-18.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,0.0,2,2,2,3,16.0,5.0,12,4
2023050301,20230603,東京,1,4,4 ,-6.0,2,1,1,1.0,0.0,0.0,0.0,0.0,4 ,-20.0,2,2,2,3,16.0,48.5,13,4
2023090301,20230603,阪神,2,1,3 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,117.0,1,4
2023050302,20230604,東京,1,1,2 ,-19.0,2,1,1,1.0,0.0,0.0,0.0,0.0,3 ,-22.0,2,2,2,3,16.0,48.5,14,4
2023090302,20230604,阪神,2,1,1 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-12.0,2,2,2,3,16.0,117.0,2,4
2023020101,20230610,函館,3,2,2 ,-6.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,2,14.0,27.5,1,4
2023050303,20230610,東京,1,2,1 ,-24.0,2,1,1,2.0,1.0,0.0,0.0,0.0,2 ,-14.0,2,2,2,3,16.0,22.0,15,4
2023090303,20230610,阪神,2,2,1 ,-22.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,36.5,3,4
2023020102,20230611,函館,3,2,1 ,-16.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,14.0,27.5,2,4
2023050304,20230611,東京,1,2,2 ,-19.0,2,1,1,2.0,1.0,0.0,0.0,0.0,3 ,-22.0,2,2,2,3,16.0,22.0,16,4
2023090304,20230611,阪神,2,4,3 ,-10.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-15.0,2,2,2,3,16.0,36.5,4,4
2023020103,20230617,函館,3,2,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-8.0,2,2,2,2,14.0,0.0,3,4
2023050305,20230617,東京,1,1,1 ,-24.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,20.0,17,4
2023090305,20230617,阪神,2,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,3.5,5,4
2023020104,20230618,函館,3,1,1 ,-22.0,1,1,1,-1.0,-1.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,2,14.0,0.0,4,4
2023050306,20230618,東京,1,1,1 ,-24.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-6.0,2,2,2,3,16.0,20.0,18,4
2023090306,20230618,阪神,2,1,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,3.5,6,4
2023020105,20230624,函館,3,2,2 ,-16.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-24.0,2,2,2,2,14.0,4.5,5,4
2023050307,20230624,東京,1,2,1 ,-28.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,7.0,19,4
2023090307,20230624,阪神,2,2,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,30.0,7,4
2023020106,20230625,函館,3,2,1 ,-24.0,1,1,1,0.0,0.0,0.0,0.0,0.0,1 ,-14.0,2,2,2,2,14.0,4.5,6,4
2023050308,20230625,東京,1,1,1 ,-28.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,7.0,20,4
2023090308,20230625,阪神,2,2,1 ,-22.0,2,1,1,1.0,0.0,0.0,0.0,0.0,1 ,-10.0,2,2,2,3,16.0,30.0,8,4
2023020201,20230701,函館,3,1,1 ,-14.0,1,1,1,0.0,0.0,0.0,0.0,0.0,2 ,-16.0,2,2,2,2,14.0,12.0,7,4
2023030201,20230701,福島,1,2,2 ,-9.0,1,1,1,0.0,0.0,0.0,0.0,0.0,3 ,-18.0,2,2,2,3,16.0,54.5,1,4
