race_id,horse_id,corner_position_delta,jockey_trainer_combo_top3_exp
1024230206,21102783.0,-13.0,0.2966101694915254
0324360215,21102784.0,,0.3333333333333333
0523450102,21102784.0,-4.0,0.21212121212121213
0524180101,21102784.0,-5.0,0.19444444444444445
0524260212,21102784.0,-13.0,0.1891891891891892
0524320414,21102784.0,-6.0,0.20512820512820512
0524380216,21102784.0,-2.0,0.1951219512195122
0525131211,21102784.0,-3.0,0.23333333333333334
0525290807,21102784.0,-11.0,0.0
0525320702,21102784.0,-6.0,0.0
0525440604,21102784.0,-7.0,0.13043478260869565
0623470411,21102784.0,-6.0,0.17647058823529413
0625460807,21102784.0,-9.0,0.15151515151515152
0724420614,21102784.0,-13.0,0.14285714285714285
0124140403,21102785.0,,
0224180611,21102785.0,1.0,0.0
0524260314,21102785.0,-4.0,
0824140405,21102785.0,1.0,0.1111111111111111
0924280406,21102785.0,1.0,0.24
0523470502,21102786.0,,0.21951219512195122
0623560204,21102786.0,-16.0,0.3058823529411765
0624260509,21102786.0,0.0,0.2
0224141213,21102787.0,,0.3333333333333333
0825280614,21102787.0,-9.0,0.25
0925210712,21102787.0,-2.0,0.1724137931034483
1024160508,21102787.0,-16.0,0.35526315789473684
1024351204,21102787.0,-1.0,0.2
0124220209,21102790.0,,
0324240211,21102790.0,-7.0,0.22807017543859648
0424140311,21102790.0,1.0,0.16883116883116883
0624340302,21102790.0,0.0,0.14
0624370408,21102790.0,4.0,0.13861386138613863
0424330209,21102792.0,,0.0
0523580512,21102792.0,0.0,0.22077922077922077
05242C0201,21102792.0,-10.0,0.16666666666666666
0524360303,21102792.0,-11.0,0.0
0624110113,21102792.0,-14.0,0.15789473684210525
0324271206,21102793.0,,
0424150214,21102793.0,-8.0,0.13333333333333333
0425170803,21102793.0,4.0,
0524170513,21102793.0,-2.0,0.3783783783783784
0623590506,21102793.0,1.0,0.37988826815642457
0624170509,21102793.0,0.0,0.37637362637362637
0625120412,21102793.0,1.0,0.05511811023622047
0725520706,21102793.0,-16.0,0.0
0925410803,21102793.0,-13.0,0.0
1025130312,21102793.0,-2.0,0.07547169811320754
1025190812,21102793.0,-1.0,0.07407407407407407
10251C0602,21102793.0,2.0,0.0
0324220210,21102796.0,,
0624240506,21102796.0,-12.0,0.1111111111111111
0423240612,21102797.0,,0.16666666666666666
0423370205,21102797.0,0.0,0.21428571428571427
0523430113,21102797.0,0.0,0.3548387096774194
0524210606,21102797.0,-3.0,0.25
0524270604,21102797.0,-6.0,0.22580645161290322
0525141209,21102797.0,-3.0,0.20394736842105263
0525171209,21102797.0,-4.0,0.20261437908496732
0525271009,21102797.0,-4.0,0.0
0525321013,21102797.0,-1.0,0.5
0525540715,21102797.0,-2.0,0.25
0623440304,21102797.0,-3.0,0.24
0624450709,21102797.0,0.0,0.19135802469135801
0624490406,21102797.0,0.0,
0725240814,21102797.0,-1.0,0.1807909604519774
0725551003,21102797.0,-3.0,0.2
0925270910,21102797.0,-1.0,0.7
0125180605,21102798.0,,
02241B0614,21102798.0,-7.0,0.16666666666666666
0325230608,21102798.0,1.0,0.0
0325281208,21102798.0,-7.0,0.0
0423360509,21102798.0,-2.0,0.2
0523440106,21102798.0,-10.0,0.28
0523520112,21102798.0,-2.0,0.3076923076923077
0523570106,21102798.0,-4.0,
0524320408,21102798.0,-7.0,0.2857142857142857
0524380409,21102798.0,-13.0,0.25
0525120710,21102798.0,-5.0,0.16666666666666666
0623440308,21102798.0,-7.0,0.1774193548387097
0625140812,21102798.0,2.0,0.125
0625230816,21102798.0,-10.0,0.1111111111111111
0724240210,21102798.0,-4.0,0.2727272727272727
0924140112,21102799.0,,0.2764227642276423
0924170309,21102799.0,-16.0,0.07142857142857142
0324110906,21102800.0,,0.3333333333333333
0324230804,21102800.0,2.0,0.0
0324280903,21102800.0,1.0,0.13333333333333333
0423370501,21102800.0,2.0,0.19047619047619047
0425331106,21102800.0,1.0,0.0
0425431117,21102800.0,2.0,0.0
0524170901,21102800.0,-8.0,0.20454545454545456
0524251103,21102800.0,-6.0,0.2222222222222222
0623480907,21102800.0,-10.0,0.16216216216216217
0624170910,21102800.0,-1.0,0.17333333333333334
0624250707,21102800.0,3.0,0.17105263157894737
0624570911,21102800.0,2.0,0.3137254901960784
0625140912,21102800.0,7.0,0.3269230769230769
0724421204,21102800.0,0.0,0.0
0825220904,21102800.0,-2.0,0.3333333333333333
0825320909,21102800.0,1.0,0.5
0925311109,21102800.0,-2.0,0.6
1025151007,21102800.0,1.0,0.3384615384615385
0724240614,21102801.0,,0.18181818181818182
0725350903,21102801.0,0.0,1.0
0825180807,21102801.0,-2.0,0.15
0825320707,21102801.0,-5.0,0.2777777777777778
0925140607,21102801.0,-2.0,0.0
0925410808,21102801.0,0.0,0.17142857142857143
1024330616,21102801.0,1.0,0.30666666666666664
0624270412,21102803.0,,0.16715542521994134
0423420207,21102804.0,,0.0
0424160714,21102804.0,-8.0,0.45901639344262296
0523320603,21102804.0,-9.0,0.3660130718954248
0523460109,21102804.0,-2.0,0.18181818181818182
0524160115,21102804.0,-1.0,0.3710691823899371
05242B0108,21102804.0,-11.0,0.17973856209150327
0824360301,21102805.0,,0.2631578947368421
08243B0205,21102805.0,-1.0,0.27350427350427353
0924220305,21102805.0,0.0,0.16666666666666666
0924280310,21102805.0,1.0,0.11864406779661017
0324140111,21102810.0,,0.25
0824130313,21102810.0,-11.0,0.14102564102564102
0824260204,21102810.0,-7.0,0.26666666666666666
0824380104,21102810.0,-8.0,0.21428571428571427
1024130308,21102810.0,-6.0,0.14285714285714285
0923570610,21102811.0,,0.2153846153846154
0923590301,21102811.0,-15.0,0.20588235294117646
1024230103,21102811.0,-11.0,0.18666666666666668
1024280605,21102811.0,-4.0,0.0
0124240202,21102813.0,,
0124260303,21102813.0,-6.0,0.0
0124270410,21102813.0,-6.0,0.11764705882352941
0125130811,21102813.0,1.0,
0125261208,21102813.0,-1.0,0.15
0725520608,21102813.0,1.0,0.35294117647058826
0824250404,21102813.0,-9.0,0.2641509433962264
0824480303,21102813.0,-8.0,0.2857142857142857
0825310610,21102813.0,-7.0,0.15384615384615385
0924230208,21102813.0,-7.0,0.21929824561403508
0624150306,21102815.0,,0.18580192813321647
0724110508,21102815.0,-7.0,0.18181818181818182
0823230409,21102816.0,,0.1125
0824110506,21102816.0,-15.0,0.1411042944785276
0824220312,21102817.0,,0.16666666666666666
0824280208,21102817.0,-10.0,0.15789473684210525
0923570609,21102817.0,-12.0,0.0
1024110113,21102817.0,-8.0,0.2222222222222222
0124140307,21102819.0,,0.0
0224190407,21102819.0,-1.0,0.5
0324110304,21102819.0,-1.0,
0423320506,21102819.0,-1.0,0.0
0423370214,21102819.0,-5.0,0.0
0523420108,21102819.0,-2.0,0.4
0523480203,21102819.0,-12.0,0.0
0524130301,21102819.0,-11.0,
0623440114,21102819.0,-12.0,0.2857142857142857
0724130201,21102819.0,-9.0,0.2
0924110402,21102819.0,-1.0,0.1111111111111111
0124230308,21102821.0,,0.2857142857142857
0524160312,21102821.0,-12.0,0.13513513513513514
0623420313,21102821.0,-9.0,0.2
0624280102,21102821.0,4.0,0.15300546448087432
0824230510,21102823.0,,0.352112676056338
0923570601,21102823.0,-1.0,0.48484848484848486
1024120716,21102823.0,-16.0,0.2702702702702703
1024350313,21102823.0,0.0,0.1952662721893491
0724270310,21102824.0,,0.0
0924230301,21102824.0,-16.0,0.125
1024360702,21102824.0,-18.0,0.12590799031476999
0123110501,21102825.0,,
0324210204,21102825.0,-3.0,0.25
0424211004,21102825.0,-1.0,0.0
0424340314,21102825.0,3.0,0.3333333333333333
0424380303,21102825.0,1.0,0.5
0523540102,21102825.0,-1.0,0.041666666666666664
0623530307,21102825.0,-12.0,0.08484848484848485
0624140315,21102825.0,-11.0,
0624210616,21102825.0,-11.0,0.05952380952380952
0624320115,21102825.0,2.0,0.058823529411764705
0624380107,21102825.0,2.0,0.125
0124130405,21102827.0,,0.4
0224110311,21102827.0,0.0,0.15789473684210525
0224160605,21102827.0,-8.0,0.25
0224190403,21102827.0,0.0,0.24
0823340408,21102827.0,-1.0,0.25
0824140108,21102827.0,-7.0,0.0
0923510108,21102827.0,-3.0,0.0
0923570201,21102827.0,-1.0,0.025
0323210604,21102830.0,,
0323260103,21102830.0,-11.0,0.0
0523410116,21102830.0,-11.0,0.05263157894736842
0523440107,21102830.0,-14.0,0.06666666666666667
0523470607,21102830.0,-8.0,0.0
0623450311,21102830.0,-8.0,0.05660377358490566
0523510201,21102831.0,,0.0
0524230412,21102831.0,-10.0,0.02
05242A0401,21102831.0,-12.0,0.0
0623480502,21102831.0,-6.0,0.10714285714285714
0624360411,21102831.0,-3.0,0.10465116279069768
0223130504,21102833.0,,0.3076923076923077
0223210109,21102833.0,-3.0,0.3125
0424180211,21102833.0,-1.0,0.0
1024110304,21102833.0,-1.0,0.19834710743801653
1024220215,21102833.0,-4.0,0.1975806451612903
0424240411,21102834.0,,0.0
0824230416,21102834.0,-3.0,0.25
0824440314,21102834.0,-3.0,0.2222222222222222
0924280303,21102834.0,-1.0,0.2
0824220506,21102835.0,,0.275
0824430308,21102835.0,2.0,0.125
1024240504,21102835.0,0.0,0.23880597014925373
0723450501,21102836.0,,0.25
0824110109,21102836.0,2.0,0.23809523809523808
0824380206,21102836.0,2.0,0.22727272727272727
0824420605,21102836.0,3.0,0.21739130434782608
1024330708,21102836.0,1.0,0.11702127659574468
1024370602,21102836.0,0.0,0.12631578947368421
0824230305,21102837.0,,0.13924050632911392
0824480205,21102837.0,-8.0,0.13580246913580246
1024140513,21102837.0,3.0,0.14166666666666666
0124231108,21102838.0,,0.5
0423380603,21102838.0,7.0,0.0
0523580804,21102838.0,-14.0,0.0
0524120904,21102838.0,-7.0,0.5555555555555556
0524210907,21102838.0,-8.0,0.14285714285714285
0524310908,21102838.0,-2.0,0.3333333333333333
0525150910,21102838.0,2.0,0.34146341463414637
0525230802,21102838.0,2.0,0.35555555555555557
0525341001,21102838.0,-2.0,0.5
0623460207,21102838.0,-1.0,0.08333333333333333
0624130601,21102838.0,-6.0,0.14285714285714285
0625230904,21102838.0,-1.0,0.2962962962962963
0324230314,21102839.0,,0.0
0524240114,21102839.0,-1.0,0.38461538461538464
0524270111,21102839.0,-15.0,0.37037037037037035
0624130401,21102839.0,-10.0,0.15384615384615385
0624250101,21102839.0,1.0,0.3230769230769231
0725120712,21102840.0,,0.17391304347826086
0324360815,21102841.0,,
0325110906,21102841.0,1.0,0.0
0424210413,21102841.0,-4.0,0.0
0424320618,21102841.0,-1.0,0.2
0424441212,21102841.0,-1.0,0.0958904109589041
0424480908,21102841.0,-10.0,0.4
0425120809,21102841.0,-1.0,0.10256410256410256
0524180303,21102841.0,-1.0,0.3333333333333333
0524360413,21102841.0,-3.0,0.08928571428571429
0624320214,21102841.0,-2.0,0.2
0725220716,21102841.0,-8.0,0.0
0524240605,21102845.0,,0.5
0525321015,21102845.0,-4.0,0.0
0823210112,21102845.0,-14.0,0.13157894736842105
0823270807,21102845.0,-3.0,0.3333333333333333
0824390608,21102845.0,-6.0,0.0
0824530710,21102845.0,-13.0,0.0
0824710803,21102845.0,-6.0,0.2
0824790907,21102845.0,-7.0,0.2857142857142857
0825291207,21102845.0,-15.0,0.2222222222222222
0825320812,21102845.0,-6.0,0.37037037037037035
0923410401,21102845.0,-8.0,0.12121212121212122
0924260510,21102845.0,-1.0,0.23655913978494625
0925570812,21102845.0,-13.0,0.0
0324130602,21102846.0,,
0324270714,21102846.0,-10.0,0.2
0423420516,21102846.0,-4.0,0.22413793103448276
0623560304,21102846.0,-8.0,0.19827586206896552
0323350703,21102849.0,,0.0
0423370512,21102849.0,0.0,0.3333333333333333
0623440206,21102849.0,1.0,0.16326530612244897
08243B0301,21102850.0,,0.1590909090909091
0924240202,21102850.0,-12.0,0.22535211267605634
0724150615,21102851.0,,0.0
0823330509,21102851.0,1.0,0.17647058823529413
08243C0202,21102851.0,-10.0,0.07142857142857142
0924260209,21102851.0,3.0,0.21212121212121213
0323360102,21102853.0,,0.12
0423330502,21102853.0,-5.0,0.34
0424160206,21102853.0,-12.0,0.22058823529411764
0623530302,21102853.0,-12.0,0.08
0624210316,21102853.0,-2.0,0.2608695652173913
0324220303,21102854.0,,0.0
0324260711,21102854.0,-4.0,0.14285714285714285
0423350612,21102854.0,-7.0,0.15384615384615385
0423410601,21102854.0,-9.0,0.4918032786885246
0424231009,21102854.0,-4.0,0.1896551724137931
0624310404,21102854.0,-7.0,0.3648068669527897
0723420415,21102854.0,-3.0,0.36036036036036034
0123110508,21102855.0,,0.0
0424370601,21102855.0,-2.0,0.038461538461538464
0523580110,21102855.0,-14.0,0.3333333333333333
0524170316,21102855.0,-7.0,
0524220208,21102855.0,-1.0,0.3076923076923077
0624110413,21102857.0,,0.18181818181818182
0123150505,21102860.0,,
0624110517,21102860.0,-9.0,0.0
0624320201,21102860.0,-3.0,0.16666666666666666
0423460511,21102864.0,,0.04
0523570212,21102864.0,-12.0,0.08333333333333333
0524240403,21102864.0,-18.0,0.07692307692307693
0524320313,21102864.0,-14.0,1.0
0624120507,21102864.0,-14.0,0.6666666666666666
0324130302,21102865.0,,
0823310612,21102865.0,0.0,0.4
0823370108,21102865.0,0.0,0.5
0824270207,21102865.0,0.0,0.38461538461538464
0924220309,21102865.0,0.0,0.12903225806451613
1024270701,21102865.0,0.0,0.08695652173913043
0124120205,21102867.0,,0.0
0124210209,21102867.0,4.0,0.25
0124260412,21102867.0,1.0,0.3076923076923077
0224140102,21102867.0,1.0,0.0
0224180211,21102867.0,0.0,0.0
0524260111,21102867.0,1.0,0.0
0624130506,21102867.0,-4.0,0.25
0624320101,21102867.0,-15.0,0.0
0624380112,21102867.0,0.0,0.2
0123240801,21102868.0,,
0124211114,21102868.0,-1.0,0.25
0325341105,21102868.0,7.0,0.25925925925925924
0425311103,21102868.0,1.0,0.36
0525161013,21102868.0,0.0,0.5
0525221011,21102868.0,-4.0,0.4444444444444444
0525491104,21102868.0,-2.0,0.3333333333333333
0725161105,21102868.0,-2.0,0.3333333333333333
08243B0911,21102868.0,-3.0,0.3333333333333333
0824561205,21102868.0,-2.0,0.42857142857142855
0824661013,21102868.0,-9.0,0.44
0824761004,21102868.0,-5.0,0.46153846153846156
0925151101,21102868.0,-4.0,0.4411764705882353
0925351110,21102868.0,-4.0,0.31654676258992803
0925411109,21102868.0,-3.0,0.323943661971831
1025261109,21102868.0,-11.0,0.3411764705882353
0324210205,21102873.0,,
0424150108,21102873.0,1.0,0.0
0424220902,21102873.0,-12.0,0.0
0424160706,21102875.0,,0.4
0823380204,21102875.0,-8.0,
0923430206,21102875.0,-12.0,0.2
0923540302,21102875.0,-6.0,0.26666666666666666
0923590213,21102875.0,-2.0,0.1111111111111111
1023320605,21102875.0,-5.0,0.0
1024220211,21102875.0,-8.0,0.25
1024250217,21102875.0,-9.0,0.25925925925925924
1024320207,21102875.0,-4.0,0.18478260869565216
1024350617,21102875.0,-4.0,0.17894736842105263
0524240113,21102879.0,,0.06896551724137931
0624130416,21102879.0,-7.0,0.21875
0524270103,21102880.0,,
0824420615,21102880.0,-16.0,0.2391304347826087
0424370615,21102881.0,,0.4117647058823529
0424410904,21102881.0,-18.0,0.0
0524480713,21102881.0,-4.0,0.39166666666666666
0524290115,21102887.0,,0.1935483870967742
0623590509,21102887.0,-7.0,0.19148936170212766
0624240615,21102887.0,-1.0,0.2
0125161108,21102888.0,,
0225151113,21102888.0,-6.0,0.0
0525541109,21102888.0,-2.0,0.0
0724131111,21102888.0,-7.0,0.26666666666666666
0824270608,21102888.0,-4.0,0.27906976744186046
08243B1101,21102888.0,-8.0,0.30434782608695654
0824570909,21102888.0,-11.0,0.28
0824681010,21102888.0,-5.0,0.2830188679245283
0824791215,21102888.0,-8.0,0.125
0923570602,21102888.0,-10.0,0.27710843373493976
0925170905,21102888.0,-3.0,0.1
0925281104,21102888.0,-7.0,0.18181818181818182
1024120215,21102888.0,-4.0,0.32989690721649484
1024381017,21102888.0,-6.0,0.32653061224489793
0224140609,21102890.0,,0.0
0224190305,21102890.0,1.0,0.0
0524270403,21102890.0,-4.0,0.24017467248908297
0623520409,21102890.0,-16.0,0.22629969418960244
0624160502,21102890.0,-9.0,0.22356495468277945
0624240602,21102890.0,-7.0,0.22321428571428573
0624360511,21102890.0,-1.0,0.22123893805309736
0323320603,21102894.0,,
0324210202,21102894.0,6.0,0.0
0324250303,21102894.0,2.0,0.2
0424320212,21102894.0,3.0,0.1111111111111111
0524160311,21102894.0,-2.0,0.2682926829268293
0524210114,21102894.0,-7.0,0.1864406779661017
0524270113,21102894.0,-4.0,0.20588235294117646
0524340112,21102894.0,-3.0,0.2328767123287671
0623510208,21102894.0,-2.0,0.25333333333333335
0624210409,21102894.0,7.0,0.15254237288135594
0825350710,21102894.0,1.0,0.0
0825420610,21102894.0,-15.0,0.0
0424431012,21102895.0,,0.42857142857142855
0425161109,21102895.0,-1.0,
0425341104,21102895.0,-2.0,1.0
0524480903,21102895.0,-2.0,0.4
0725121204,21102895.0,-2.0,0.14285714285714285
0823331111,21102895.0,-1.0,0.2926829268292683
0824120609,21102895.0,-6.0,0.2
0824241106,21102895.0,1.0,0.21428571428571427
0824380514,21102895.0,-3.0,0.2
0824420810,21102895.0,5.0,0.21212121212121213
0824480806,21102895.0,-2.0,0.36
0825381103,21102895.0,1.0,0.3333333333333333
0923330503,21102895.0,-3.0,0.234375
0923370109,21102895.0,-4.0,0.24242424242424243
0923470209,21102895.0,-2.0,0.23529411764705882
0925151002,21102895.0,-3.0,0.38636363636363635
0925241001,21102895.0,-4.0,0.37777777777777777
0925511108,21102895.0,-1.0,0.4
1025281110,21102895.0,-2.0,0.38596491228070173
0624150301,21102896.0,,0.0
0824230101,21102896.0,-9.0,
0124120402,21102897.0,,0.125
0523510416,21102897.0,0.0,0.2222222222222222
0524240213,21102897.0,-10.0,
0624170107,21102897.0,-12.0,0.16216216216216217
0624260215,21102897.0,-14.0,0.1953125
0124110305,21102898.0,,
0224190402,21102898.0,0.0,0.0
0524290210,21102898.0,2.0,0.0
0524330216,21102898.0,-8.0,0.0
0623590603,21102898.0,-7.0,0.02531645569620253
0724110102,21102898.0,-13.0,0.1
0325350807,21102900.0,,0.03571428571428571
0724140107,21102900.0,-1.0,0.13333333333333333
0725510707,21102900.0,-1.0,0.02877697841726619
0725560315,21102900.0,-4.0,0.0
0924270509,21102900.0,-4.0,0.07142857142857142
0124140412,21102901.0,,0.0
0424350403,21102901.0,0.0,0.2222222222222222
0424370712,21102901.0,1.0,0.4489795918367347
0524140502,21102901.0,-5.0,0.5
0524180209,21102901.0,-9.0,0.4634146341463415
0524240507,21102901.0,4.0,0.22972972972972974
0524380314,21102901.0,-6.0,0.2564102564102564
0524260506,21102903.0,,0.2
0525230908,21102903.0,-5.0,
05252C0914,21102903.0,-2.0,0.0
0525461001,21102903.0,-13.0,1.0
0625250901,21102903.0,2.0,0.2
0724250807,21102903.0,3.0,0.17
0724330403,21102903.0,0.0,0.16666666666666666
0724440902,21102903.0,-1.0,0.1076923076923077
0724460601,21102903.0,0.0,0.17142857142857143
0824140413,21102903.0,1.0,0.1402439024390244
0824210203,21102903.0,1.0,0.14545454545454545
0824280603,21102903.0,1.0,0.1497005988023952
0825171211,21102903.0,-1.0,0.15343915343915343
0925541012,21102903.0,1.0,0.33884297520661155
0724410806,21102904.0,,0.3333333333333333
0725130412,21102904.0,-9.0,0.3333333333333333
0824220504,21102904.0,-3.0,0.20833333333333334
0924171109,21102904.0,0.0,0.34210526315789475
0925130701,21102904.0,1.0,0.4166666666666667
0925230604,21102904.0,0.0,0.4144144144144144
1024310801,21102904.0,2.0,0.3090909090909091
0423220208,21102905.0,,0.19444444444444445
0423361101,21102905.0,-5.0,0.375
0424210803,21102905.0,-5.0,0.18181818181818182
0524180908,21102905.0,3.0,0.3888888888888889
0623591114,21102905.0,-5.0,0.1896551724137931
0624460711,21102905.0,1.0,0.1864406779661017
0723360508,21102905.0,0.0,0.18888888888888888
0724220806,21102905.0,-10.0,0.1875
0724320702,21102905.0,3.0,0.19047619047619047
0725181005,21102905.0,2.0,0.4166666666666667
0725350701,21102905.0,6.0,0.17647058823529413
0823240801,21102905.0,2.0,0.3235294117647059
0823280806,21102905.0,-3.0,0.07692307692307693
0824130405,21102905.0,-3.0,0.19827586206896552
0824420706,21102905.0,3.0,0.2230769230769231
0824430903,21102905.0,-8.0,0.3291139240506329
0824630614,21102905.0,1.0,0.5
0824670804,21102905.0,7.0,0.5333333333333333
0825151205,21102905.0,1.0,0.5555555555555556
0825240901,21102905.0,5.0,0.5789473684210527
0825271201,21102905.0,-1.0,0.0
08252C0911,21102905.0,0.0,0.16666666666666666
0825331106,21102905.0,3.0,0.35714285714285715
0825481004,21102905.0,0.0,0.13513513513513514
0924130601,21102905.0,0.0,0.1926605504587156
0924280602,21102905.0,0.0,0.19196428571428573
0925151210,21102905.0,1.0,0.46875
0925211207,21102905.0,1.0,0.47058823529411764
1024350802,21102905.0,1.0,0.16666666666666666
1025280905,21102905.0,1.0,0.625
02241C0410,21102906.0,,0.38461538461538464
0824150315,21102906.0,-6.0,0.0
0824220112,21102906.0,-2.0,0.0
0824280203,21102906.0,-5.0,0.2903225806451613
0824390203,21102906.0,-1.0,0.30303030303030304
0824410307,21102906.0,-7.0,0.4375
0423310503,21102909.0,,0.0
0723430103,21102909.0,-6.0,
0824430418,21102909.0,-2.0,0.0
0923420207,21102909.0,-12.0,0.27941176470588236
1024250215,21102909.0,-7.0,0.6666666666666666
0424441009,21102910.0,,0.15789473684210525
05242B0606,21102910.0,-2.0,0.13953488372093023
0824260310,21102910.0,-2.0,0.46153846153846156
0924120102,21102910.0,3.0,0.0
0624360305,21102912.0,,0.16666666666666666
0724160108,21102912.0,-2.0,0.2947976878612717
0724261215,21102912.0,-2.0,0.2967032967032967
0724310614,21102912.0,-2.0,0.2972972972972973
0724371207,21102912.0,-2.0,0.25
