umaban,train_type,train_course_type,train_baba,train_mark,train_amount,train_change,train_comment,comment_year,comment_date,train_eval,train_course,race_id
12,0,5,3,0,1,0,100000000001349  57A3,   ,   , ,  ,202407020505
13,0,8,3,0,1,0,100000000002342  46B3,   ,   , ,  ,202407020505
14,0,5,3,0,1,0,101000000002433  38A3,   ,   , ,  ,202407020505
15,0,5,3,0,1,0,100000000002454  50B3,   ,   , ,  ,202407020505
16,0,8,3,0,1,0,100010000001273  61B3,   ,   , ,  ,202407020505
1,0,8,2,0,0,0,101000000001352  49B4,   ,   , ,  ,202407020506
2,0,6,1,0,1,0,000000000002457  57B3,   ,   , ,  ,202407020506
3,0,6,1,0,1,0,000000000002455  50B3,   ,   , ,  ,202407020506
4,0,9,2,0,0,0,100000000001326  38C4,   ,   , ,  ,202407020506
5,0,6,2,0,0,0,000000000011427  47B4,   ,   , ,  ,202407020506
6,0,7,1,0,1,0,000000000002163  65B2,   ,   , ,  ,202407020506
7,0,5,1,0,1,0,100000000002352  55B2,   ,   , ,  ,202407020506
8,0,8,1,0,1,0,000000000002459  55B3,   ,   , ,  ,202407020506
9,0,5,1,0,1,0,100000000002459  50B2,   ,   , ,  ,202407020506
10,0,8,1,0,1,0,000000000002355  49C3,   ,   , ,  ,202407020506
11,0,6,1,0,1,0,000000000002446  46B3,   ,   , ,  ,202407020506
12,1,0,0,0,0,0,0000000000000    59B3,   ,   , ,  ,202407020506
13,1,0,0,0,0,0,0000000000000    65B3,   ,   , ,  ,202407020506
14,0,6,2,0,0,0,100000000001347  50B3,   ,   , ,  ,202407020506
15,0,5,3,0,1,0,001000000002352  48B3,   ,   , ,  ,202407020506
16,0,8,2,0,0,0,100000000002358  51B2,   ,   , ,  ,202407020506
1,0,8,1,0,1,0,000000000002346  52B3,   ,   , ,  ,202407020507
2,0,9,3,0,1,0,100000000001352  47B3,   ,   , ,  ,202407020507
3,0,7,3,0,1,0,100000000001454  36B3,   ,   , ,  ,202407020507
4,0,6,3,0,1,0,100000000001345  52B3,   ,   , ,  ,202407020507
5,0,2,1,0,1,0,000000000002460  56A2,   ,   , ,  ,202407020507
6,0,5,3,0,1,0,100000000001353  59B3,   ,   , ,  ,202407020507
7,0,6,3,0,1,0,100000000001359  53B2,   ,   , ,  ,202407020507
8,0,5,1,0,1,0,000000000002343  54A3,   ,   , ,  ,202407020507
9,0,5,1,0,1,0,100000000002462  60B3,   ,   , ,  ,202407020507
10,0,5,1,0,1,0,000000000002446  53A2,   ,   , ,  ,202407020507
11,0,8,1,0,1,0,000000000002454  49C3,   ,   , ,  ,202407020507
12,0,5,2,0,1,0,100000000001357  58B3,   ,   , ,  ,202407020507
13,0,5,1,0,1,0,000000000002453  46B3,   ,   , ,  ,202407020507
14,0,8,3,0,1,0,000000000012154  49B3,   ,   , ,  ,202407020507
15,0,4,1,0,1,0,000000000002355  60A3,   ,   , ,  ,202407020507
16,0,5,3,0,1,0,000000000012448  53A3,   ,   , ,  ,202407020507
17,0,3,3,0,1,0,100000000001350  53B3,   ,   , ,  ,202407020507
18,0,5,3,0,1,0,100000000002443  47B3,   ,   , ,  ,202407020507
1,0,6,1,0,1,0,000000000002453  53B3,   ,   , ,  ,202407020508
2,0,5,2,0,0,0,100000000001432  45B4,   ,   , ,  ,202407020508
3,0,5,1,0,1,0,001000000002364  61A3,   ,   , ,  ,202407020508
4,1,0,0,0,0,0,0000000000000    51B3,   ,   , ,  ,202407020508
5,0,5,1,0,1,0,100000000002348  59B4,   ,   , ,  ,202407020508
6,0,7,1,0,1,0,100000000002461  50B3,   ,   , ,  ,202407020508
7,0,7,2,0,0,0,100000000002440  41B2,   ,   , ,  ,202407020508
8,0,4,1,0,1,0,000000000002465  64A3,   ,   , ,  ,202407020508
9,0,6,1,0,1,0,000000000002464  64B2,   ,   , ,  ,202407020508
10,0,6,1,0,1,0,000000000002359  59B3,   ,   , ,  ,202407020508
11,0,4,1,0,1,0,000000000002450  50A3,   ,   , ,  ,202407020508
12,0,5,1,0,1,0,100000000002453  46B4,   ,   , ,  ,202407020508
13,0,5,1,0,1,0,000000000002462  62B2,   ,   , ,  ,202407020508
1,0,2,1,0,1,0,000000000002369  64A3,   ,   , ,  ,202407020509
2,0,3,3,0,1,0,000000000011351  63B2,   ,   , ,  ,202407020509
3,0,5,3,0,1,0,100000000002442  52B4,   ,   , ,  ,202407020509
4,0,9,2,0,0,0,100000000001360  55C3,   ,   , ,  ,202407020509
5,0,5,1,0,1,0,000000000002335  49B4,   ,   , ,  ,202407020509
6,0,5,3,0,1,0,100000000001366  57A3,   ,   , ,  ,202407020509
7,0,9,1,0,1,0,000000000002237  37C3,   ,   , ,  ,202407020509
8,0,8,2,0,0,0,100000000001461  59B4,   ,   , ,  ,202407020509
9,0,5,1,0,1,0,000000000002466  57B3,   ,   , ,  ,202407020509
10,0,5,1,0,1,0,000000000002348  53B3,   ,   , ,  ,202407020509
11,0,8,1,0,1,0,000000000002171  62B3,   ,   , ,  ,202407020509
12,0,6,2,0,0,0,000010000001466  66B1,   ,   , ,  ,202407020509
13,0,2,1,0,1,0,000000000002464  59A3,   ,   , ,  ,202407020509
1,0,2,1,0,1,0,000000000002457  59B2,   ,   , ,  ,202407020510
2,0,5,1,0,1,0,000000000002262  51B1,   ,   , ,  ,202407020510
3,0,5,1,0,1,0,000000000002468  62A3,   ,   , ,  ,202407020510
4,0,5,1,0,1,0,000000000002465  60B3,   ,   , ,  ,202407020510
5,0,9,3,0,1,0,100000000002352  50B3,   ,   , ,  ,202407020510
6,0,2,1,0,1,0,000000000002160  56A3,   ,   , ,  ,202407020510
7,0,8,1,0,1,0,000000000002464  56B4,   ,   , ,  ,202407020510
8,0,8,1,0,1,0,000000000002473  53B3,   ,   , ,  ,202407020510
9,0,6,3,0,1,0,0000000000112    54B3,   ,   , ,  ,202407020510
10,0,8,1,0,1,0,000000000002469  67B3,   ,   , ,  ,202407020510
11,0,5,1,0,1,0,000000000002472  68B3,   ,   , ,  ,202407020510
12,0,5,3,0,1,0,100000000002469  60B4,   ,   , ,  ,202407020510
13,0,8,1,0,1,0,000000000002464  53C1,   ,   , ,  ,202407020510
14,0,8,1,0,1,0,000000000002352  61B3,   ,   , ,  ,202407020510
15,0,6,3,0,1,0,100000000001458  56B2,   ,   , ,  ,202407020510
16,0,5,1,0,1,0,100000000002472  67B2,   ,   , ,  ,202407020510
1,0,4,1,0,1,0,000000000002450  58B3,   ,   , ,  ,202407020511
2,0,6,1,0,1,0,000000000002361  61B3,   ,   , ,  ,202407020511
3,0,9,1,0,1,0,100000000002161  64B3,   ,   , ,  ,202407020511
4,0,5,2,0,0,0,100000000001463  61B2,   ,   , ,  ,202407020511
5,0,8,3,0,1,0,100000000001253  49B3,   ,   , ,  ,202407020511
6,0,5,3,0,1,0,100000000002356  48A4,   ,   , ,  ,202407020511
7,0,7,3,0,1,0,100000000001454  49B4,   ,   , ,  ,202407020511
8,0,6,1,0,1,0,000000000002438  51B4,   ,   , ,  ,202407020511
9,0,7,2,0,0,0,100000000001345  48B3,   ,   , ,  ,202407020511
10,0,8,3,0,1,0,100000000001257  51B4,   ,   , ,  ,202407020511
11,0,8,3,0,1,0,100000000001352  41C3,   ,   , ,  ,202407020511
12,0,4,1,0,1,0,000000000002451  61A3,   ,   , ,  ,202407020511
13,0,8,3,0,1,0,100000000002466  59B3,   ,   , ,  ,202407020511
14,0,6,3,0,1,0,001000000001442  53B4,   ,   , ,  ,202407020511
15,0,8,2,0,0,0,100000000001353  43B3,   ,   , ,  ,202407020511
1,0,8,1,0,1,0,000000000002366  55B3,   ,   , ,  ,202407020512
2,0,6,1,0,1,0,100000000002473  60B2,   ,   , ,  ,202407020512
3,0,9,2,0,0,0,100010000001468  50B3,   ,   , ,  ,202407020512
4,0,8,3,0,1,0,100000000001469  60B3,   ,   , ,  ,202407020512
5,0,8,1,0,1,0,000000000002364  57B3,   ,   , ,  ,202407020512
6,0,8,1,0,1,0,000000000002365  54B3,   ,   , ,  ,202407020512
7,0,8,3,0,1,0,100000000001349  54B3,   ,   , ,  ,202407020512
8,0,8,2,0,1,0,100000000002460  57B2,   ,   , ,  ,202407020512
9,0,8,1,0,1,0,100000000002357  51B4,   ,   , ,  ,202407020512
10,0,8,3,0,1,0,100000000001324  49B4,   ,   , ,  ,202407020512
11,0,5,3,0,1,0,100000000002357  55B4,   ,   , ,  ,202407020512
12,0,8,1,0,1,0,100000000002468  49B3,   ,   , ,  ,202407020512
13,0,5,1,0,1,0,100000000002464  59B3,   ,   , ,  ,202407020512
14,0,5,3,0,1,0,100000000002342  49B3,   ,   , ,  ,202407020512
15,0,6,3,0,1,0,100000000002154  54B3,   ,   , ,  ,202407020512
16,0,5,3,0,1,0,100000000001360  54B3,   ,   , ,  ,202407020512
17,0,5,1,0,1,0,000000000002368  70B3,   ,   , ,  ,202407020512
18,0,9,1,0,1,0,000000000002361  52B4,   ,   , ,  ,202407020512
1,0,9,2,0,0,0,001000000001440  25D3,   ,   , ,  ,202401020601
2,0,8,2,0,0,0,101000000001436  38B3,   ,   , ,  ,202401020601
3,0,6,2,0,0,0,001000000001345  45B3,   ,   , ,  ,202401020601
4,0,6,2,0,0,0,100000000002319  40B4,   ,   , ,  ,202401020601
5,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202401020601
6,0,6,2,0,0,0,001000000002340  49B3,   ,   , ,  ,202401020601
7,0,2,2,0,0,0,001000000002139  55B3,   ,   , ,  ,202401020601
8,0,6,2,0,0,0,001000000001460  60B1,   ,   , ,  ,202401020601
1,1,0,0,0,0,0,0000000000000    53B3,   ,   , ,  ,202401020602
2,0,8,2,0,0,0,101000000001445  46C4,   ,   , ,  ,202401020602
3,0,6,2,0,0,0,001000000002457  57B3,   ,   , ,  ,202401020602
4,0,5,2,0,0,0,101000000001355  54B3,   ,   , ,  ,202401020602
5,0,9,2,0,0,0,101000000001335  40D4,   ,   , ,  ,202401020602
6,0,6,2,0,0,0,001000000001462  67B3,   ,   , ,  ,202401020602
7,0,5,2,0,0,0,101000000002131  41B4,   ,   , ,  ,202401020602
8,0,5,2,0,0,0,001000000001437  44B3,   ,   , ,  ,202401020602
9,0,6,2,0,0,0,001000000002448  51B3,   ,   , ,  ,202401020602
10,0,6,1,0,1,0,001000000001442  60B4,   ,   , ,  ,202401020602
11,0,6,2,0,1,0,100000000011346  48B3,   ,   , ,  ,202401020602
12,0,6,2,0,0,0,000010000001153  53B2,   ,   , ,  ,202401020602
13,0,6,2,0,0,0,100000000001454  66B4,   ,   , ,  ,202401020602
14,0,9,2,0,0,0,001000000001463  53B3,   ,   , ,  ,202401020602
1,1,0,0,0,0,0,0000000000000    46B3,   ,   , ,  ,202401020603
2,0,7,2,0,0,0,001010000001465  46B4,   ,   , ,  ,202401020603
3,1,0,0,0,0,0,0000000000000    48B3,   ,   , ,  ,202401020603
4,0,2,2,0,0,0,001000000001262  70A3,   ,   , ,  ,202401020603
5,0,5,1,0,1,0,001000000001361  60A3,   ,   , ,  ,202401020603
6,0,5,1,0,1,0,100000100001343  52B3,   ,   , ,  ,202401020603
7,1,0,0,0,0,0,0000000000000    48B3,   ,   , ,  ,202401020603
8,0,5,3,0,1,0,100000000002361  43B4,   ,   , ,  ,202401020603
9,0,6,2,0,0,0,100000000011355  52B3,   ,   , ,  ,202401020603
10,0,6,2,0,0,0,001000000002462  59B2,   ,   , ,  ,202401020603
11,0,2,2,0,0,0,001000000001457  63B1,   ,   , ,  ,202401020603
12,0,5,2,0,0,0,100000000001451  39B4,   ,   , ,  ,202401020603
1,0,9,2,0,0,0,101000000001451  54C4,   ,   , ,  ,202401020604
2,0,8,3,0,1,0,100000000002143  48B3,   ,   , ,  ,202401020604
3,0,6,2,0,0,0,001000000001445  48B3,   ,   , ,  ,202401020604
4,0,3,2,0,0,0,101000000002458  55B2,   ,   , ,  ,202401020604
5,0,8,2,0,0,0,001000000001451  50C3,   ,   , ,  ,202401020604
6,0,5,2,0,0,0,001000000001458  53B2,   ,   , ,  ,202401020604
7,0,5,2,0,0,0,100000000002120  47B4,   ,   , ,  ,202401020604
8,0,8,2,0,0,0,001000000001447  38B3,   ,   , ,  ,202401020604
9,0,6,2,0,0,0,001000000001442  51B3,   ,   , ,  ,202401020604
10,0,6,2,0,0,0,001000000001449  48B2,   ,   , ,  ,202401020604
11,0,6,2,0,0,0,001000000002449  56B3,   ,   , ,  ,202401020604
12,0,5,2,0,0,0,001000000001443  48B3,   ,   , ,  ,202401020604
13,1,1,0,0,0,0,0000000000000    54D3,   ,   , ,  ,202401020604
14,1,0,0,0,0,0,0000000000000    50B3,   ,   , ,  ,202401020604
1,0,5,3,0,1,0,101010000001437  45A3,   ,   , ,  ,202401020605
2,0,5,2,0,0,0,100010000001364  54B3,   ,   , ,  ,202401020605
3,0,8,2,0,0,0,101010000001457  48B3,   ,   , ,  ,202401020605
4,0,5,2,0,1,0,101010000001448  63A3,   ,   , ,  ,202401020605
5,0,9,2,0,0,0,000010000001228  24C3,   ,   , ,  ,202401020605
6,0,8,2,0,0,0,100010000001333  44B3,   ,   , ,  ,202401020605
7,0,7,2,0,0,0,100000000001454  45B3,   ,   , ,  ,202401020605
8,0,8,2,0,0,0,101010000002125  48B3,   ,   , ,  ,202401020605
9,0,5,2,0,0,0,101010000001260  59B3,   ,   , ,  ,202401020605
10,0,8,2,0,0,0,100000000002332  30B3,   ,   , ,  ,202401020605
11,0,5,2,0,0,0,100010000001457  55B3,   ,   , ,  ,202401020605
12,0,5,3,0,1,0,10001000000149   43B3,   ,   , ,  ,202401020605
1,0,6,2,0,0,0,100000000002452  55B3,   ,   , ,  ,202401020606
2,0,5,2,0,0,0,100000000001363  54B3,   ,   , ,  ,202401020606
3,0,8,2,0,0,0,100000000001462  52B3,   ,   , ,  ,202401020606
4,0,6,2,0,0,0,100000000002352  57B2,   ,   , ,  ,202401020606
5,0,9,2,0,0,0,001000000002415  35C4,   ,   , ,  ,202401020606
6,1,0,0,0,0,0,0000000000000    59B3,   ,   , ,  ,202401020606
7,0,9,2,0,0,0,001000000002147  42B3,   ,   , ,  ,202401020606
8,0,5,2,0,0,0,001000000001145  53B3,   ,   , ,  ,202401020606
9,0,2,2,0,0,0,101000000001451  56B2,   ,   , ,  ,202401020606
10,0,8,2,0,0,0,100000000001447  50B3,   ,   , ,  ,202401020606
11,0,5,2,0,0,0,101000000001452  56B2,   ,   , ,  ,202401020606
12,0,5,2,0,0,0,100000000001436  46B3,   ,   , ,  ,202401020606
13,0,5,2,0,0,0,101000000001458  61B3,   ,   , ,  ,202401020606
14,0,6,2,0,0,0,001000000001441  55B4,   ,   , ,  ,202401020606
15,0,3,2,0,0,0,100000000001265  70B3,   ,   , ,  ,202401020606
16,0,8,2,0,0,0,001000000001459  60B3,   ,   , ,  ,202401020606
1,0,5,2,0,0,0,001000000001450  48B3,   ,   , ,  ,202401020607
2,1,0,0,0,0,0,0000000000000    44B3,   ,   , ,  ,202401020607
3,0,2,2,0,0,0,101000000001327  53B3,   ,   , ,  ,202401020607
4,0,6,2,0,0,0,001000000002454  61B3,   ,   , ,  ,202401020607
5,0,6,2,0,0,0,001000000001446  52B3,   ,   , ,  ,202401020607
6,0,6,2,0,0,0,001000000002344  45B3,   ,   , ,  ,202401020607
7,0,5,2,0,0,0,001000000001458  63B3,   ,   , ,  ,202401020607
8,1,0,0,0,0,0,0000000000000    63B3,   ,   , ,  ,202401020607
9,0,6,2,0,0,0,001000000001136  41B3,   ,   , ,  ,202401020607
10,0,5,2,0,0,0,100000000002461  58B3,   ,   , ,  ,202401020607
11,0,6,2,0,0,0,001000000002316  44B4,   ,   , ,  ,202401020607
12,0,5,2,0,0,0,001000000001446  51B2,   ,   , ,  ,202401020607
1,0,9,2,0,0,0,001000000001360  51C4,   ,   , ,  ,202401020608
2,0,5,2,0,0,0,100000000001461  64B2,   ,   , ,  ,202401020608
3,0,6,2,0,0,0,100000000001451  64B4,   ,   , ,  ,202401020608
4,0,6,2,0,0,0,100000000002345  56B4,   ,   , ,  ,202401020608
5,0,5,2,0,0,0,001000000001153  58B3,   ,   , ,  ,202401020608
6,1,0,0,0,0,0,0000000000000    55B3,   ,   , ,  ,202401020608
7,0,8,2,0,0,0,001000000001169  63B2,   ,   , ,  ,202401020608
8,0,6,2,0,0,0,001000000001450  54B3,   ,   , ,  ,202401020608
9,0,9,3,0,1,0,101000000001451  57B3,   ,   , ,  ,202401020608
10,0,6,2,0,0,0,001000000001454  55B3,   ,   , ,  ,202401020608
11,1,0,0,0,0,0,0000000000000    57B3,   ,   , ,  ,202401020608
12,0,6,2,0,0,0,000010000001436  55B4,   ,   , ,  ,202401020608
13,0,6,2,0,0,0,101000000001457  60B3,   ,   , ,  ,202401020608
14,0,5,2,0,0,0,001000000001463  63B2,   ,   , ,  ,202401020608
1,0,6,2,0,0,0,001000000001446  46B3,   ,   , ,  ,202401020609
2,0,6,2,0,0,0,100000000002120  47B4,   ,   , ,  ,202401020609
3,0,9,2,0,0,0,100000000002342  46C3,   ,   , ,  ,202401020609
4,0,8,2,0,0,0,001000000001441  49C3,   ,   , ,  ,202401020609
5,0,6,2,0,0,0,101000000001451  57B2,   ,   , ,  ,202401020609
6,0,6,2,0,0,0,100000000001368  68B2,   ,   , ,  ,202401020609
7,0,5,2,0,0,0,001000000001437  51B3,   ,   , ,  ,202401020609
8,0,9,2,0,0,0,101000000001460  54C2,   ,   , ,  ,202401020609
9,0,6,2,0,0,0,001000000002416  44B4,   ,   , ,  ,202401020609
10,0,5,2,0,0,0,101000000001452  61B2,   ,   , ,  ,202401020609
11,0,8,2,0,0,0,001000000001448  58B3,   ,   , ,  ,202401020609
12,0,6,2,0,0,0,100000000002427  50B4,   ,   , ,  ,202401020609
13,0,7,2,0,0,0,101000000002457  52B4,   ,   , ,  ,202401020609
14,0,6,2,0,0,0,100000000002166  73B2,   ,   , ,  ,202401020609
15,0,9,2,0,0,0,001000000001464  52C3,   ,   , ,  ,202401020609
1,0,8,2,0,0,0,001000000001452  56B3,   ,   , ,  ,202401020610
2,0,6,2,0,0,0,101000000001450  55B3,   ,   , ,  ,202401020610
3,0,8,2,0,0,0,100000000001452  46B3,   ,   , ,  ,202401020610
4,0,6,2,0,0,0,100000000001351  53B3,   ,   , ,  ,202401020610
5,0,8,3,0,1,0,101000100002465  57B3,   ,   , ,  ,202401020610
6,0,9,2,0,0,0,001000000002211  32C4,   ,   , ,  ,202401020610
7,0,6,2,0,0,0,100000000001258  60B3,   ,   , ,  ,202401020610
8,0,5,2,0,0,0,100000000002359  60B2,   ,   , ,  ,202401020610
9,0,8,2,0,0,0,100000000001461  63B3,   ,   , ,  ,202401020610
10,0,7,2,0,0,0,100000000001461  61B1,   ,   , ,  ,202401020610
11,1,0,0,0,0,0,0000000000000    57B3,   ,   , ,  ,202401020610
12,1,1,0,0,0,0,0000000000000    37D3,   ,   , ,  ,202401020610
13,0,6,2,0,0,0,001000000002467  67B2,   ,   , ,  ,202401020610
14,0,9,2,0,0,0,001000000002129  31C3,   ,   , ,  ,202401020610
1,0,5,3,0,1,0,100010000002352  65B2,   ,   , ,  ,202401020611
2,0,5,3,0,1,0,101010000001479  74A2,   ,   , ,  ,202401020611
3,0,5,2,0,0,0,000010000001348  48B3,   ,   , ,  ,202401020611
4,0,9,2,0,0,0,100000000001361  61B3,   ,   , ,  ,202401020611
5,0,6,2,0,0,0,001000000001458  58B3,   ,   , ,  ,202401020611
6,0,5,1,0,1,0,001000000001455  62B3,   ,   , ,  ,202401020611
7,0,8,2,0,0,0,101000000001458  64B3,   ,   , ,  ,202401020611
8,0,6,2,0,0,0,001010000001423  56B4,   ,   , ,  ,202401020611
9,0,5,2,0,1,0,100000000001473  66B2,   ,   , ,  ,202401020611
10,0,6,2,0,0,0,101010000001259  68B3,   ,   , ,  ,202401020611
11,0,6,2,0,0,0,000010000002142  63B4,   ,   , ,  ,202401020611
12,0,8,2,0,0,0,100000000001473  65C3,   ,   , ,  ,202401020611
13,0,8,2,0,0,0,001000000001356  54B4,   ,   , ,  ,202401020611
14,0,6,2,0,0,0,100000000002328  45B4,   ,   , ,  ,202401020611
15,0,8,2,0,0,0,001000000001466  62B3,   ,   , ,  ,202401020611
16,0,8,2,0,0,0,100000000001365  59B3,   ,   , ,  ,202401020611
1,0,6,2,0,0,0,001000000001446  50B3,   ,   , ,  ,202401020612
2,0,2,2,0,0,0,100000000002357  60B3,   ,   , ,  ,202401020612
3,0,5,2,0,0,0,101000000001464  60B3,   ,   , ,  ,202401020612
4,0,5,2,0,0,0,100000000001453  53B3,   ,   , ,  ,202401020612
5,0,9,2,0,0,0,100000000001453  50B4,   ,   , ,  ,202401020612
6,0,2,2,0,0,0,101000000001466  66A2,   ,   , ,  ,202401020612
7,0,6,2,0,0,0,100000000002455  55B3,   ,   , ,  ,202401020612
8,0,8,2,0,0,0,001000000001475  59B3,   ,   , ,  ,202401020612
9,0,9,2,0,0,0,100000000002346  52C3,   ,   , ,  ,202401020612
10,0,6,2,0,0,0,001000000002440  55A4,   ,   , ,  ,202401020612
11,0,5,2,0,0,0,101000000001452  48B4,   ,   , ,  ,202401020612
12,0,5,2,0,0,0,100000000002452  61B3,   ,   , ,  ,202401020612
13,0,5,2,0,0,0,001000000001475  74B2,   ,   , ,  ,202401020612
14,0,9,2,0,0,0,001000000002455  62B4,   ,   , ,  ,202401020612
1,0,5,3,0,1,0,100000000002449  49B4,   ,   , ,  ,202404030601
2,0,8,5,0,0,0,100000001001455  53C2,   ,   , ,  ,202404030601
3,0,8,2,0,0,0,100000100001348  46B3,   ,   , ,  ,202404030601
4,0,6,2,0,0,0,100000000001355  67B4,   ,   , ,  ,202404030601
5,0,2,5,0,1,0,100000001011347  57A4,   ,   , ,  ,202404030601
6,0,5,5,0,1,0,100000001001351  61B2,   ,   , ,  ,202404030601
7,0,6,3,0,1,0,100000000011333  44B4,   ,   , ,  ,202404030601
8,0,6,5,0,0,0,100010001001338  52C4,   ,   , ,  ,202404030601
1,0,5,1,0,1,0,000000000002455  64B4,   ,   , ,  ,202404030602
2,0,7,1,0,1,0,000000000002443  41B4,   ,   , ,  ,202404030602
3,0,4,2,0,0,0,100000000001453  46A3,   ,   , ,  ,202404030602
4,0,5,2,0,0,0,100000000011449  48B3,   ,   , ,  ,202404030602
5,0,8,3,0,1,0,100000000001360  53B3,   ,   , ,  ,202404030602
6,0,8,1,0,1,0,000000000002447  46D4,   ,   , ,  ,202404030602
7,0,6,3,0,1,0,100000000001349  47B3,   ,   , ,  ,202404030602
8,0,5,2,0,1,0,100000000001455  56B3,   ,   , ,  ,202404030602
9,0,5,3,0,1,0,100000000002439  48B4,   ,   , ,  ,202404030602
10,0,6,2,0,0,0,100000000001435  50B4,   ,   , ,  ,202404030602
11,1,0,0,0,0,0,0000000000000    53B3,   ,   , ,  ,202404030602
12,0,9,1,0,1,0,000000000002447  43B3,   ,   , ,  ,202404030602
13,0,6,1,0,1,0,000000000002430  39B3,   ,   , ,  ,202404030602
14,0,5,1,0,1,0,000000000002461  61B2,   ,   , ,  ,202404030602
15,0,6,3,0,1,0,100000000001354  51B2,   ,   , ,  ,202404030602
1,0,9,1,0,1,0,000000000002335  38B4,   ,   , ,  ,202404030603
2,0,5,1,0,1,0,000000000002442  42B2,   ,   , ,  ,202404030603
3,0,5,3,0,1,0,100000000001243  39C3,   ,   , ,  ,202404030603
4,0,5,3,0,1,0,100000000001455  56B3,   ,   , ,  ,202404030603
5,0,9,2,0,0,0,100000000001343  43D3,   ,   , ,  ,202404030603
6,0,8,2,0,0,0,100000000001466  44D3,   ,   , ,  ,202404030603
7,0,5,3,0,1,0,100000000002353  58B2,   ,   , ,  ,202404030603
8,0,6,3,0,1,0,100000000001346  57C3,   ,   , ,  ,202404030603
9,0,7,2,0,0,0,100000000001448  45B3,   ,   , ,  ,202404030603
10,0,6,3,0,1,0,100000000002415  42B4,   ,   , ,  ,202404030603
11,0,5,2,0,1,0,100000000001346  47C3,   ,   , ,  ,202404030603
1,0,6,1,0,1,0,000000000002341  46B3,   ,   , ,  ,202404030604
2,0,6,2,0,0,0,100000000001347  54B3,   ,   , ,  ,202404030604
3,1,1,0,0,0,0,0000001000000    52D3,   ,   , ,  ,202404030604
4,0,5,1,0,1,0,000000000002357  54B3,   ,   , ,  ,202404030604
5,0,8,2,0,0,0,100000000001356  52C3,   ,   , ,  ,202404030604
6,0,7,1,0,1,0,000000000002432  30B3,   ,   , ,  ,202404030604
7,0,5,1,0,1,0,100000000001450  54B3,   ,   , ,  ,202404030604
8,0,8,1,0,1,0,100000000001350  45B3,   ,   , ,  ,202404030604
9,0,8,1,0,1,0,000000000002142  39B3,   ,   , ,  ,202404030604
10,0,7,3,0,1,0,100000000001423  35B4,   ,   , ,  ,202404030604
11,0,6,3,0,1,0,100000000001445  48B2,   ,   , ,  ,202404030604
12,0,2,3,0,1,0,100000000011356  59A3,   ,   , ,  ,202404030604
13,0,6,2,0,1,0,100000000001452  51B3,   ,   , ,  ,202404030604
14,0,5,1,0,1,0,000000000002346  53B3,   ,   , ,  ,202404030604
15,0,6,3,0,1,0,100000000002442  49B3,   ,   , ,  ,202404030604
1,0,6,3,0,1,0,100000000001360  55B3,   ,   , ,  ,202404030605
2,0,5,3,0,1,0,100000100001344  53B3,   ,   , ,  ,202404030605
3,0,5,3,0,1,0,100010000001464  57B3,   ,   , ,  ,202404030605
4,0,2,3,0,1,0,100000000001365  64A3,   ,   , ,  ,202404030605
5,0,8,3,0,1,0,100010000001446  44B3,   ,   , ,  ,202404030605
6,0,4,3,0,1,0,100000000001242  48A3,   ,   , ,  ,202404030605
7,0,5,3,0,1,0,100000000001350  56B3,   ,   , ,  ,202404030605
8,0,5,3,0,1,0,100000000001343  48B3,   ,   , ,  ,202404030605
9,0,5,1,0,1,0,000000000002460  55B3,   ,   , ,  ,202404030605
1,0,5,1,0,1,0,100000000002147  53B3,   ,   , ,  ,202404030606
2,0,8,1,0,1,0,000000000002357  51B3,   ,   , ,  ,202404030606
3,0,5,1,0,1,0,100000100012444  52B3,   ,   , ,  ,202404030606
4,0,5,1,0,1,0,100000000001359  53B3,   ,   , ,  ,202404030606
5,0,8,3,0,1,0,100000000002441  49B3,   ,   , ,  ,202404030606
6,0,8,2,0,1,0,100000000002434  42B3,   ,   , ,  ,202404030606
7,0,6,2,0,0,0,001000000012455  53B3,   ,   , ,  ,202404030606
8,0,8,2,0,1,0,100010100001249  53B3,   ,   , ,  ,202404030606
9,0,9,1,0,1,0,100000000002447  45B3,   ,   , ,  ,202404030606
10,0,8,3,0,1,0,100000000002468  62B3,   ,   , ,  ,202404030606
11,0,5,1,0,1,0,100000000002446  48A3,   ,   , ,  ,202404030606
12,0,5,3,0,1,0,100000000002162  62A3,   ,   , ,  ,202404030606
13,0,5,3,0,1,0,100000100001459  59B3,   ,   , ,  ,202404030606
14,0,5,1,0,1,0,000000100002157  56A3,   ,   , ,  ,202404030606
15,0,5,3,0,1,0,100000000012459  55B3,   ,   , ,  ,202404030606
16,0,6,3,0,1,0,100000000001361  56B3,   ,   , ,  ,202404030606
17,0,8,3,0,1,0,100000000001456  42B3,   ,   , ,  ,202404030606
1,0,5,1,0,1,0,000000000002454  57B3,   ,   , ,  ,202404030607
2,0,5,1,0,1,0,000000000002436  51B3,   ,   , ,  ,202404030607
3,0,2,3,0,1,0,100000100001350  57B3,   ,   , ,  ,202404030607
4,0,6,3,0,1,0,100010000001450  53B3,   ,   , ,  ,202404030607
5,0,5,1,0,1,0,000000100002457  56B3,   ,   , ,  ,202404030607
6,0,6,1,0,1,0,100000000002456  55B3,   ,   , ,  ,202404030607
7,0,6,3,0,1,0,100000000001346  55B3,   ,   , ,  ,202404030607
