race_id,num_horses,tierce_count,tierce_min,tierce_max,tierce_median,tierce_p10
202105010311,16,3360,60.8,168255.7,5791.6,791.1
202105010312,14,2184,51.2,36598.0,3072.7,510.7
202107011101,15,2730,18.3,522760.9,11632.5,995.8
202107011102,16,3360,39.7,339369.7,9743.5,861.2
202107011103,14,2184,64.4,144563.0,3598.1,500.6
202107011104,16,3360,26.5,444792.9,10997.2,945.5
202107011105,16,3360,28.6,638855.4,13845.5,989.1
202107011106,9,504,28.7,6011.2,562.4,114.8
202107011107,9,504,20.7,13126.7,758.7,118.3
202107011108,6,120,8.6,2110.6,163.5,25.1
202107011109,16,3360,31.8,190063.1,8358.1,922.3
202107011110,12,1320,59.7,24940.3,1644.7,303.8
202107011111,16,3360,120.7,433345.9,5427.8,699.0
202107011112,16,3360,38.5,213605.1,8499.0,880.3
202110010701,16,3360,66.0,769999.8,6952.4,787.5
202110010702,18,4080,55.1,769999.8,8823.2,977.6
202110010703,14,2184,78.9,93557.4,3178.1,517.4
202110010704,14,2184,68.1,62986.8,3578.9,494.6
202110010705,12,1320,30.9,46433.1,2648.1,350.1
202110010706,16,3360,51.0,769999.8,7740.6,816.4
202110010707,18,4896,135.4,544474.5,8561.5,1183.7
202110010708,14,2184,72.8,33801.0,2692.5,514.9
202110010709,9,504,44.0,8173.5,528.5,116.6
202110010710,13,1716,99.4,17639.9,1656.0,424.0
202110010711,10,720,42.2,15370.6,845.4,162.9
202110010712,13,1716,55.5,65542.2,3039.4,432.2
202105010401,16,3360,33.3,769999.8,14708.5,961.9
202105010402,16,3360,71.7,769999.8,7668.1,757.1
202105010403,15,2730,114.7,620197.4,4276.8,554.5
202105010404,16,3360,49.4,301274.4,7021.3,808.6
202105010405,16,3360,68.7,769999.8,8398.2,768.1
202105010406,16,3360,80.7,708703.8,7649.6,854.6
202105010407,14,2184,66.8,109088.7,3401.9,507.1
202105010408,10,720,34.9,20871.1,1015.9,168.4
202105010409,9,504,37.8,9578.8,564.9,113.8
202105010410,16,3360,46.3,769999.8,9234.1,811.3
202105010411,16,3360,90.5,194297.6,4558.8,791.5
202105010412,16,3360,107.7,453937.0,5326.4,741.4
202107011201,16,3360,50.9,360061.4,8747.8,810.0
202107011202,14,2184,37.0,102371.1,4786.9,447.1
202107011203,14,2184,63.1,54666.8,3067.8,517.1
202107011204,12,1320,71.6,36109.2,1741.3,299.8
202107011205,13,1716,49.4,66064.2,2810.0,388.5
202107011206,16,3360,90.9,288998.2,6834.0,795.7
202107011207,11,990,69.2,41651.1,1243.4,208.5
202107011208,9,504,40.3,6993.3,495.5,115.3
202107011209,15,2730,76.5,119240.2,4822.1,642.0
202107011210,9,504,23.5,4636.9,567.0,110.7
202107011211,11,990,25.9,57899.5,1931.5,237.9
202107011212,13,1716,45.6,106275.0,3080.5,418.0
202110010801,16,3360,56.2,380555.7,7611.8,832.4
202110010802,16,3360,137.8,133968.3,4200.4,742.1
202110010803,14,2184,173.6,28145.7,1981.0,536.8
202110010804,12,1320,36.0,36651.8,2392.5,342.0
202110010805,8,336,15.2,7168.1,469.5,75.8
202110010806,18,4896,66.1,680991.2,12711.4,1204.8
202110010807,14,2184,75.8,63255.0,3347.6,534.0
202110010808,8,336,24.4,3258.0,342.7,80.5
202110010809,18,4896,101.3,380820.9,8962.2,1155.1
202110010810,14,2184,62.0,90168.9,3932.2,506.2
202110010811,11,990,44.0,9894.4,1003.5,227.5
202110010812,16,3360,96.4,175337.6,5081.2,791.6
202105010501,16,3360,72.5,769999.8,11608.4,809.3
202105010502,16,3360,101.3,466425.0,7021.2,810.0
202105010503,16,3360,41.8,769999.8,11507.0,863.0
202105010504,16,3360,120.4,276893.6,5782.9,745.4
202105010505,16,3360,155.7,359446.8,5876.3,710.2
202105010506,16,3360,69.5,769999.8,8035.4,762.3
202105010507,16,3360,85.1,769999.8,11970.7,765.7
202105010508,16,3360,60.4,485570.9,7003.4,792.6
202105010509,11,990,39.8,43436.5,1586.1,239.9
202105010510,16,3360,80.2,517525.5,6109.2,747.1
202105010511,16,3360,120.0,54267.8,4011.2,814.0
202105010512,16,3360,105.5,244555.4,4669.0,776.2
202109010101,12,1320,24.3,40919.9,3178.7,388.8
202109010102,16,3360,43.4,263296.3,10593.6,911.8
202109010103,11,990,21.7,38075.8,2434.6,248.4
202109010104,16,3360,116.0,282093.1,7993.1,778.2
202109010105,14,2184,71.4,121164.9,3770.2,499.3
202109010106,14,2184,76.5,66048.7,3119.9,508.9
202109010107,10,720,59.3,12680.9,788.5,163.6
202109010108,15,2730,62.0,104888.2,4424.6,650.9
202109010109,10,720,54.4,12000.5,745.0,180.0
202109010110,9,504,41.0,14080.0,559.9,103.1
202109010111,10,720,20.3,26301.2,1212.9,169.9
202109010112,9,504,18.9,23861.7,859.6,116.7
202110020101,16,3360,76.2,769999.8,7746.0,759.9
202110020102,16,3360,86.1,58433.1,4827.7,806.0
202110020103,14,2184,80.4,80985.4,3079.0,501.9
202110020104,11,990,34.7,32197.9,1489.2,235.9
202110020105,9,504,29.6,7196.3,782.8,105.6
202110020106,18,4896,53.9,631172.4,12603.7,1256.0
202110020107,12,1320,34.3,28581.9,1836.5,307.2
202110020108,15,2730,69.8,769999.8,5567.3,585.8
202110020109,18,4896,113.9,85893.4,7761.7,1118.7
202110020110,10,720,27.7,9072.1,989.1,169.4
202110020111,16,3360,75.3,195123.5,5826.3,795.5
202110020112,16,3360,99.9,166981.3,5653.5,780.1
202105010601,16,3360,115.0,769999.8,7027.2,761.9
202105010602,16,3360,86.5,769999.8,9886.3,698.9
202105010603,16,3360,163.5,212822.5,4653.3,743.9
202105010604,16,3360,66.4,183853.3,6093.5,803.5
202105010605,16,3360,39.0,769999.8,11282.0,912.1
202105010606,14,2184,43.4,213760.5,4556.2,532.8
202105010607,13,1716,42.8,105258.1,3031.3,390.2
202105010608,12,1320,36.8,75059.4,2545.2,307.2
202105010609,16,3360,71.0,458620.0,7054.7,775.2
202105010610,16,3360,84.5,156567.5,5098.7,774.9
202105010611,12,1320,66.1,48971.8,1733.0,286.8
202105010612,16,3360,92.6,769999.8,6200.7,721.6
202109010201,16,3360,39.0,292779.4,9350.7,868.0
202109010202,13,1716,62.5,78676.2,2687.8,423.1
202109010203,16,3360,47.8,203746.4,8359.9,837.8
202109010204,16,3360,66.3,162426.6,6303.1,795.5
202109010205,16,3360,98.8,368397.1,7582.3,881.2
202109010206,12,1320,28.9,49009.3,2774.0,306.6
202109010207,8,336,22.3,3028.3,374.0,77.8
202109010208,8,336,32.9,2255.7,316.3,77.5
202109010209,9,504,36.3,4265.3,473.1,117.4
202109010210,15,2730,27.1,200112.4,7413.2,730.6
202109010211,11,990,48.3,35035.3,1424.0,221.7
202109010212,14,2184,33.9,57897.5,4593.9,515.1
202110020201,16,3360,82.4,144565.5,7199.5,851.2
202110020202,18,4896,109.9,431043.9,7430.7,1137.6
202110020203,13,1716,63.8,50621.5,2611.1,420.0
202110020204,12,1320,40.2,30355.2,2004.9,312.8
202110020205,13,1716,34.3,55969.5,2862.6,407.2
202110020206,17,4080,118.3,317476.0,5877.6,868.4
202110020207,11,990,41.6,24487.0,1559.5,214.8
202110020208,13,1716,74.8,60604.7,2069.2,375.1
202110020209,15,2730,50.7,151164.2,4827.1,661.8
202110020210,12,1320,87.0,17985.7,1333.9,304.5
202110020211,18,4896,82.1,186648.8,8954.9,1196.8
202110020212,13,1716,39.5,43330.1,2817.4,414.3
202105010701,16,3360,75.4,769999.8,8140.6,747.9
202105010702,16,3360,31.0,769999.8,20312.0,1080.7
202105010703,16,3360,88.8,769999.8,8905.1,737.0
202105010704,16,3360,92.6,171710.4,5069.8,756.7
202105010705,16,3360,49.1,769999.8,16394.2,793.6
202105010706,16,3360,86.5,566199.8,5766.7,745.4
202105010707,16,3360,44.9,769999.8,13167.4,839.1
202105010708,16,3360,88.9,469448.9,6655.1,750.7
202105010709,14,2184,98.7,25902.5,2335.2,534.8
202105010710,16,3360,132.4,359728.0,4520.7,752.8
202105010711,16,3360,92.9,230106.9,5426.3,709.0
202105010712,16,3360,102.1,231401.1,4484.1,760.0
202109010301,15,2730,53.1,386864.6,7286.8,652.4
202109010302,16,3360,35.0,769999.8,13473.8,924.7
202109010303,14,2184,45.7,62970.2,3425.4,538.9
202109010304,16,3360,85.6,597869.3,6000.1,756.7
202109010305,12,1320,42.6,37226.9,2044.4,290.4
202109010306,10,720,50.1,6082.3,771.4,177.9
202109010307,15,2730,36.0,560826.8,9001.5,721.5
202109010308,10,720,26.8,43244.6,1233.6,161.3
202109010309,10,720,101.4,5194.1,618.9,176.6
202109010310,16,3360,85.4,193171.7,5595.0,780.5
202109010311,16,3360,109.3,475289.7,5778.1,723.6
202109010312,16,3360,100.3,200731.5,4729.6,795.3
202110020301,14,2184,59.3,72095.6,3291.6,485.7
202110020302,18,4896,76.7,746918.6,10344.4,1192.6
202110020303,15,2730,48.4,421676.6,6340.8,649.6
202110020304,12,1320,96.6,32496.2,1430.0,304.9
202110020305,11,990,28.7,26801.5,1478.9,220.4
202110020306,16,3360,95.5,397172.3,5151.8,747.2
202110020307,14,2184,119.9,35862.0,2648.4,571.3
202110020308,10,720,31.6,11458.5,945.6,175.6
202110020309,14,2184,131.5,33753.0,2049.0,530.8
202110020310,14,2184,63.8,32231.4,2790.9,517.4
202110020311,9,504,20.0,11776.1,739.3,118.2
202110020312,18,4896,133.4,769999.8,9963.3,1121.4
202105010801,16,3360,28.4,769999.8,18613.3,1069.7
202105010802,16,3360,46.5,268908.9,8540.4,836.3
202105010803,16,3360,80.4,769999.8,9008.8,786.3
202105010804,16,3360,37.2,769999.8,12107.8,934.3
202105010805,9,504,37.5,9570.7,529.1,97.6
202105010806,16,3360,71.5,769999.8,8055.3,757.8
202105010807,16,3360,91.1,282363.5,5796.7,763.1
202105010808,9,504,36.7,11810.4,527.4,112.3
202105010809,12,1320,53.9,59322.3,1740.8,291.4
202105010810,13,1716,38.3,31549.5,2331.7,405.3
202105010811,16,3360,112.6,303386.5,4895.4,723.1
202105010812,16,3360,103.3,230499.9,5284.5,772.8
202109010401,16,3360,28.2,320473.8,12621.1,988.7
202109010402,16,3360,31.0,769999.8,15165.9,951.0
202109010403,16,3360,39.3,724889.5,10526.5,881.0
202109010404,16,3360,39.4,241447.6,9595.6,881.5
202109010405,16,3360,67.3,537000.4,8515.4,838.4
202109010406,11,990,32.0,35210.6,1700.3,225.5
202109010407,11,990,70.9,39462.5,1147.2,224.8
202109010408,8,336,15.9,9522.6,469.5,73.6
202109010409,12,1320,47.5,76845.1,2021.4,298.4
202109010410,12,1320,74.5,51382.0,1742.8,266.6
202109010411,15,2730,25.2,70698.7,6759.4,795.0
202109010412,16,3360,63.2,343933.4,7088.7,826.2
202110020401,16,3360,54.7,769999.8,7857.9,792.2
202110020402,18,4896,77.9,303916.5,9436.0,1181.6
202110020403,14,2184,49.5,101118.3,3930.7,520.4
202110020404,12,1320,27.9,32824.3,2306.7,305.1
202110020405,15,2730,37.7,282172.0,7142.6,681.7
202110020406,18,4896,51.1,769999.8,12546.2,1333.3
202110020407,15,2730,50.4,299399.8,5994.5,654.8
202110020408,14,2184,31.1,148893.9,5081.6,532.9
202110020409,9,504,50.2,2929.2,431.6,126.1
202110020410,15,2730,71.5,184609.6,5844.7,613.4
202110020411,16,3360,146.1,51906.8,3707.2,807.8
202110020412,14,2184,54.5,74736.2,3125.0,520.8
202106020101,16,3360,40.2,769999.8,13084.8,907.3
202106020102,16,3360,41.0,769999.8,9793.1,811.0
202106020103,16,3360,25.4,769999.8,20328.3,990.5
202106020104,16,3360,46.4,769999.8,9041.6,837.5
202106020105,16,3360,60.1,769999.8,9438.0,782.5
202106020106,16,3360,104.4,769999.8,7137.1,688.8
202106020107,10,720,27.9,10810.8,910.1,165.2
202106020108,16,3360,62.5,769999.8,10672.2,754.4
202106020109,11,990,101.9,15411.5,869.5,239.8
202106020110,9,504,31.4,12540.4,585.0,112.0
202106020111,16,3360,70.8,157453.8,6083.5,786.4
202106020112,16,3360,155.1,51732.2,3629.9,810.1
202109010501,16,3360,55.4,401104.8,8518.2,822.4
202109010502,9,504,13.0,16513.4,929.6,114.0
202109010503,16,3360,80.1,769999.8,8708.0,784.6
202109010504,10,720,29.6,23227.9,1153.0,179.2
202109010505,16,3360,56.3,189176.6,7239.1,822.2
202109010506,10,720,31.6,8967.8,1042.0,165.5
202109010507,16,3360,44.8,111514.7,6387.2,943.3
202109010508,12,1320,45.7,79930.2,2058.2,295.0
202109010509,14,2184,45.1,60602.3,4059.5,515.1
202109010510,11,990,60.7,40913.3,1198.5,200.4
202109010511,16,3360,54.9,191107.1,8231.7,820.5
202109010512,12,1320,46.4,62885.1,2399.2,318.3
202110020501,16,3360,122.7,642787.3,5788.6,741.2
202110020502,18,4896,73.1,659482.7,11879.8,1238.2
202110020503,14,2184,90.0,144979.2,3155.0,467.4
202110020504,12,1320,39.3,52365.9,2133.9,294.1
202110020505,16,3360,50.4,267496.7,6197.8,877.9
202110020506,18,4896,61.7,594043.1,10586.3,1230.7
202110020507,12,1320,46.7,23087.4,2036.0,287.4
202110020508,15,2730,48.1,314033.2,6997.7,640.6
202110020509,11,990,36.3,35886.6,1583.6,216.4
202110020510,13,1716,48.5,40590.9,2443.2,399.9
202110020511,18,4896,133.3,84486.9,6766.5,1163.2
202110020512,16,3360,90.2,258088.3,5454.5,755.8
202106020201,15,2730,62.3,769999.8,6522.7,595.7
202106020202,16,3360,53.8,769999.8,7349.2,811.6
202106020203,16,3360,95.4,769999.8,8839.0,667.6
202106020204,16,3360,44.0,769999.8,17980.1,857.8
202106020205,16,3360,61.7,545041.1,6797.0,763.5
202106020206,7,210,25.3,1549.1,184.2,49.9
202106020207,12,1320,26.0,99567.5,2619.0,318.3
202106020208,16,3360,121.8,769999.8,5685.2,741.4
202106020209,10,720,58.1,10568.8,623.9,168.7
202106020210,16,3360,67.9,769999.8,7453.6,747.4
202106020211,14,2184,52.7,89012.2,3180.3,523.3
202106020212,16,3360,49.7,607183.7,6847.2,853.1
202109010601,13,1716,35.5,58920.3,3702.0,395.8
202109010602,16,3360,37.7,769999.8,12117.8,916.8
202109010603,11,990,25.7,21378.2,1954.8,205.4
202109010604,16,3360,84.6,565809.5,10085.0,881.3
202109010605,16,3360,32.6,424154.3,10488.5,845.1
202109010606,16,3360,83.6,207955.7,6235.4,785.3
202109010607,9,504,30.0,17720.9,674.0,123.1
202109010608,7,210,8.8,5224.1,449.2,48.7
202109010609,11,990,43.4,35044.5,1409.5,225.0
202109010610,8,336,15.2,7356.9,497.0,75.1
202109010611,17,4080,25.5,769999.8,17491.0,1205.7
202109010612,16,3360,61.8,288684.9,8348.1,852.5
202110020601,16,3360,54.6,397441.9,8107.3,830.0
202110020602,17,4080,37.1,305159.0,11795.2,1118.0
202110020603,14,2184,91.7,58341.6,2729.9,492.5
202110020604,12,1320,39.3,51857.6,2618.2,330.9
202110020605,17,4080,65.5,631318.4,10504.3,1010.9
202110020606,18,4896,85.9,265288.9,8251.3,1177.2
202110020607,10,720,63.0,6381.6,662.7,174.5
202110020608,8,336,38.0,3670.6,330.2,75.1
202110020609,18,4896,107.3,403272.1,9740.4,1173.2
202110020610,15,2730,122.6,130911.5,3417.4,620.3
202110020611,18,4896,103.0,394831.4,8880.6,1116.7
202110020612,12,1320,41.2,31113.3,1787.5,304.5
202106020301,16,3360,49.7,639152.3,8198.7,823.1
202106020302,16,3360,39.2,769999.8,15615.9,941.6
202106020303,16,3360,27.7,769999.8,14090.0,972.3
202106020304,16,3360,62.8,616063.8,7309.8,815.3
202106020305,16,3360,44.6,769999.8,11123.2,808.2
202106020306,16,3360,48.7,769999.8,10352.7,823.7
202106020307,16,3360,78.0,769999.8,7193.3,734.9
202106020308,16,3360,55.9,356101.1,7508.1,811.7
202106020309,13,1716,38.3,301909.7,3439.7,378.3
202106020310,16,3360,113.4,583874.4,5673.5,722.1
202106020311,16,3360,128.8,272186.7,3840.1,751.8
202106020312,15,2730,69.1,182986.7,4368.4,644.7
202109010701,11,990,25.0,19817.3,1537.4,237.9
202109010702,16,3360,38.7,392407.2,10045.8,970.4
202109010703,12,1320,63.4,26153.4,1746.6,315.6
202109010704,16,3360,43.7,341115.5,9260.8,854.0
202109010705,14,2184,83.1,56556.4,2880.2,539.1
202109010706,8,336,17.5,7633.9,465.6,77.1
202109010707,15,2730,28.3,426128.9,9985.9,749.2
202109010708,8,336,21.1,5024.9,384.8,80.2
202109010709,10,720,27.6,14732.2,946.9,160.5
202109010710,16,3360,65.5,364858.2,7851.0,819.0
202109010711,12,1320,61.6,24006.9,1715.4,309.9
202109010712,11,990,29.1,10699.1,1286.6,225.1
202110020701,18,4896,80.2,769999.8,15141.0,1206.5
202110020702,16,3360,51.4,412456.0,10761.8,921.2
202110020703,16,3360,84.9,545385.0,8570.2,785.2
202110020704,14,2184,59.8,30757.7,3089.6,529.1
202110020705,12,1320,51.0,31824.8,1829.4,307.5
202110020706,10,720,24.7,24407.8,1177.7,159.3
202110020707,14,2184,55.8,56176.7,3694.9,514.8
202110020708,13,1716,83.3,48043.7,2073.6,391.4
202110020709,16,3360,40.7,543418.4,11074.8,842.4
202110020710,17,4080,105.9,260739.3,6586.1,914.1
202110020711,17,4080,122.4,168405.0,5686.8,946.3
202110020712,18,4896,67.3,299747.8,9087.1,1218.5
202106020401,16,3360,110.5,769999.8,9075.0,716.9
202106020402,16,3360,40.3,769999.8,13467.2,887.6
202106020403,16,3360,47.2,769999.8,8164.2,882.7
202106020404,16,3360,32.0,769999.8,16973.3,975.1
202106020405,16,3360,84.2,393757.4,5611.1,759.6
202106020406,11,990,27.7,99167.1,1834.5,230.1
202106020407,16,3360,50.7,232201.0,8406.5,832.1
202106020408,12,1320,62.4,29815.2,1557.7,302.1
202106020409,13,1716,63.5,46853.7,2373.8,392.2
202106020410,16,3360,177.3,129155.3,3907.8,737.5
202106020411,10,720,41.7,12766.3,809.0,186.6
202106020412,16,3360,109.2,247235.0,5506.0,786.4
202109010801,16,3360,74.5,293575.5,6446.7,798.1
202109010802,8,336,20.5,4982.5,379.3,78.2
202109010803,16,3360,89.2,198230.7,7112.3,848.9
202109010804,10,720,44.4,14091.1,780.9,172.0
202109010805,12,1320,42.1,48173.0,2031.3,289.2
202109010806,11,990,106.9,5247.2,753.7,267.7
202109010807,14,2184,81.4,41538.9,2600.1,501.7
202109010808,9,504,30.1,21171.5,675.1,100.8
202109010809,7,210,18.2,2247.9,215.1,48.4
202109010810,13,1716,65.4,47011.4,2328.5,387.1
202109010811,16,3360,80.0,185022.6,6033.2,793.0
202109010812,16,3360,72.0,251304.8,6445.6,780.5
202110020801,18,4896,81.4,769999.8,11414.3,1217.4
202110020802,16,3360,54.0,769999.8,9656.4,821.0
202110020803,13,1716,40.8,109642.2,3536.6,407.7
202110020804,12,1320,58.5,33159.0,1820.2,303.2
202110020805,14,2184,91.2,204882.5,3122.0,457.7
202110020806,15,2730,46.2,664438.2,7256.9,628.0
202110020807,17,4080,51.0,769999.8,10594.9,994.6
202110020808,10,720,44.0,4569.1,698.5,179.2
202110020809,15,2730,74.9,233125.8,4863.4,620.4
202110020810,9,504,51.6,3310.4,438.6,123.8
202110020811,11,990,41.3,9038.0,1082.4,225.7
202110020812,15,2730,66.1,208862.9,5524.4,657.9
202106020501,16,3360,23.0,769999.8,14012.6,1031.8
202106020502,16,3360,60.2,394063.4,7139.4,795.9
202106020503,14,2184,54.4,552175.2,4887.7,479.1
202106020504,16,3360,31.6,769999.8,17053.3,924.0
202106020505,16,3360,36.3,769999.8,10578.3,862.5
202106020506,16,3360,60.5,769999.8,10596.0,839.7
202106020507,11,990,38.9,51862.5,1680.6,227.3
202106020508,16,3360,83.8,201690.2,5501.4,784.2
202106020509,16,3360,84.4,417032.5,6032.3,780.0
202106020510,15,2730,73.2,769999.8,4920.1,598.3
202106020511,16,3360,164.5,139966.2,3910.4,740.0
202106020512,15,2730,61.1,211241.2,4788.5,638.3
202107020101,16,3360,67.7,236327.5,6576.0,784.9
202107020102,13,1716,39.0,98222.1,3509.7,410.1
202107020103,18,4896,92.9,769999.8,10891.1,1166.6
202107020104,10,720,34.7,8083.8,845.4,182.2
202107020105,11,990,48.2,7377.7,1102.0,226.6
202107020106,16,3360,131.0,299139.5,5340.0,772.4
202107020107,10,720,25.1,19730.7,1160.1,172.2
202107020108,13,1716,71.9,31916.7,1957.2,408.5
202107020109,14,2184,107.3,17367.5,2009.9,524.4
202107020110,13,1716,70.1,17857.5,2017.6,425.8
202107020111,16,3360,57.3,376398.2,6370.9,783.4
202107020112,8,336,19.9,7153.0,429.9,79.8
202109010901,9,504,15.4,21794.5,969.6,113.0
202109010902,16,3360,46.4,118090.4,6888.0,816.7
202109010903,9,504,14.9,10620.3,861.4,111.7
202109010904,16,3360,30.6,375698.8,10698.6,917.1
202109010905,15,2730,38.7,432882.0,7628.5,676.2
202109010906,10,720,39.0,23888.6,992.3,171.6
202109010907,9,504,35.2,9808.0,677.5,94.6
202109010908,8,336,18.1,8212.9,599.4,67.1
202109010909,11,990,57.5,14629.6,1046.3,232.6
202109010910,10,720,37.0,15423.4,957.5,168.1
202109010911,16,3360,73.2,392903.7,7887.0,839.5
202109010912,11,990,34.7,36091.7,1583.7,234.9
202106020601,16,3360,60.2,672863.5,7674.0,754.9
202106020602,15,2730,64.5,769999.8,6660.2,562.0
202106020603,14,2184,38.5,423587.6,5005.2,519.2
202106020604,13,1716,26.9,165484.2,3962.3,419.7
202106020605,16,3360,41.8,150075.8,8274.0,849.7
202106020606,16,3360,69.3,769999.8,8545.9,756.2
202106020607,15,2730,55.7,257068.2,4991.2,642.1
202106020608,13,1716,105.6,139331.7,2238.2,361.6
202106020609,11,990,47.2,23377.9,1332.6,224.1
202106020610,14,2184,112.6,32181.0,2170.9,511.7
202106020611,15,2730,119.5,100734.2,2937.6,637.9
202106020612,16,3360,128.4,360782.9,5356.7,724.5
202107020201,16,3360,66.1,304888.5,7475.2,830.4
202107020202,9,504,21.6,17468.6,818.8,120.9
202107020203,16,3360,70.6,234406.9,6295.4,791.2
202107020204,15,2730,40.9,567873.3,8921.3,679.2
202107020205,9,504,21.6,20755.5,820.6,118.2
202107020206,11,990,62.3,9012.8,930.2,242.5
202107020207,14,2184,35.7,46658.8,3563.6,551.0
202107020208,8,336,16.6,6196.3,479.2,73.1
202107020209,11,990,49.3,20847.2,1219.9,231.2
202107020210,12,1320,38.0,29565.2,1867.3,300.1
202107020211,10,720,45.6,11935.7,844.0,174.8
202107020212,15,2730,71.3,164011.8,5146.5,661.4
202109011001,16,3360,46.5,332510.0,8524.4,841.5
202109011002,9,504,24.3,7291.7,704.5,110.0
202109011003,16,3360,44.3,211912.0,7753.4,844.9
202109011004,9,504,14.9,21000.2,918.7,112.7
202109011005,16,3360,48.2,615542.6,8180.1,848.2
202109011006,7,210,16.8,2998.8,267.4,47.9
202109011007,16,3360,55.1,95916.7,6457.8,807.3
202109011008,9,504,22.6,8965.9,703.9,110.9
202109011009,7,210,21.0,1818.8,193.0,52.4
202109011010,13,1716,61.2,63133.5,2488.3,383.2
202109011011,18,4896,108.6,388642.1,8735.8,1052.7
202109011012,16,3360,92.6,223053.1,6076.8,784.3
202106020701,16,3360,89.2,769999.8,8093.3,701.0
202106020702,13,1716,34.1,189371.3,4321.2,415.3
202106020703,16,3360,26.2,460894.4,11600.7,975.2
202106020704,15,2730,36.2,769999.8,7880.6,663.7
202106020705,16,3360,77.5,273767.8,5374.1,783.2
202106020706,16,3360,90.4,58006.7,4934.9,792.2
202106020707,13,1716,52.2,65277.7,2711.9,400.5
202106020708,14,2184,33.9,257933.2,5926.8,540.2
202106020709,9,504,17.0,7108.1,744.1,113.1
202106020710,16,3360,73.9,104169.1,5029.6,793.4
202106020711,16,3360,144.4,91346.0,3962.3,777.8
202106020712,16,3360,100.3,105695.7,4636.9,785.5
202107020301,14,2184,39.7,166496.9,4518.1,527.8
202107020302,16,3360,50.4,108210.3,5720.0,778.2
202107020303,8,336,21.3,3048.4,400.0,76.6
202107020304,16,3360,51.2,376906.9,7829.1,786.2
202107020305,18,4896,51.3,769999.8,13966.9,1209.2
202107020306,18,4896,75.2,439287.5,10322.4,1156.5
202107020307,13,1716,112.6,13200.6,1486.5,445.1
202107020308,9,504,16.3,11674.4,765.1,112.7
202107020309,18,4896,56.8,517753.1,12377.1,1220.7
202107020310,10,720,37.7,29806.3,1029.6,159.4
202107020311,15,2730,54.4,328795.6,5194.3,655.7
202107020312,16,3360,57.1,143169.3,7105.0,796.9
202109011101,16,3360,32.0,215149.3,12370.5,893.0
202109011102,8,336,27.1,3563.9,340.3,74.9
