race_id,num_horses,wide_min,wide_max,wide_median
202304030610,17,4.3,243.8,52.5
202304030611,12,3.6,136.7,26.8
202304030612,15,2.9,254.0,47.5
202310030601,13,2.5,148.6,31.2
202310030602,12,2.2,90.5,24.9
202310030603,16,2.6,208.2,53.6
202310030604,16,2.7,206.4,51.7
202310030605,9,2.6,33.5,10.0
202310030606,18,3.4,227.2,61.0
202310030607,16,2.5,163.3,46.9
202310030608,12,3.1,90.7,25.4
202310030609,12,1.8,136.5,28.4
202310030610,16,3.1,182.7,54.4
202310030611,12,3.6,110.6,24.5
202310030612,14,3.0,122.7,35.9
202301020701,8,1.9,45.5,9.2
202301020702,14,2.5,176.8,34.1
202301020703,16,6.4,175.2,35.9
202301020704,14,6.4,140.7,30.5
202301020705,13,2.3,142.1,34.8
202301020706,12,2.7,79.5,24.7
202301020707,16,3.7,260.0,51.5
202301020708,14,2.9,164.1,32.9
202301020709,16,4.9,177.5,42.7
202301020710,14,4.4,132.6,28.1
202301020711,10,2.9,53.9,14.1
202301020712,14,4.0,135.7,28.7
202304030701,14,3.0,196.6,40.1
202304030702,15,2.1,219.5,53.1
202304030703,15,3.1,256.8,45.6
202304030704,6,1.3,40.6,5.5
202304030705,13,2.7,143.2,30.1
202304030706,18,3.4,225.9,71.3
202304030707,18,3.7,232.5,65.7
202304030708,15,2.9,221.7,40.7
202304030709,10,2.1,120.9,18.8
202304030710,9,2.0,122.6,13.3
202304030711,15,3.3,236.2,43.5
202304030712,18,2.8,248.1,79.7
202310030701,9,1.8,70.4,15.4
202310030702,16,3.5,169.3,48.4
202310030703,18,4.2,237.4,59.0
202310030704,16,5.6,172.5,38.8
202310030705,13,2.1,114.2,34.0
202310030706,14,3.2,170.8,32.7
202310030707,18,2.8,181.3,63.6
202310030708,10,2.0,61.0,17.3
202310030709,14,2.3,126.4,37.2
202310030710,10,2.3,64.6,16.4
202310030711,13,3.5,82.5,28.3
202310030712,16,4.1,195.4,43.6
202301020801,11,2.1,127.7,20.7
202301020802,9,2.4,85.6,13.1
202301020803,14,3.8,162.3,30.4
202301020804,16,4.2,199.4,44.2
202301020805,14,2.6,133.9,36.4
202301020806,16,2.6,196.0,48.2
202301020807,14,4.3,141.8,30.0
202301020808,14,3.4,147.1,32.0
202301020809,14,2.9,161.4,36.1
202301020810,12,2.7,133.9,26.0
202301020811,14,4.5,161.0,31.3
202301020812,14,5.8,86.5,28.5
202304030801,15,2.2,235.8,51.6
202304030802,13,2.1,195.7,34.5
202304030803,15,4.3,215.4,37.4
202304030804,18,4.0,276.4,61.1
202304030805,13,2.3,143.5,31.8
202304030806,18,2.3,241.7,65.3
202304030807,15,3.5,204.6,37.1
202304030808,15,1.8,207.7,57.0
202304030809,13,3.2,207.3,33.8
202304030810,15,2.6,205.8,49.1
202304030811,14,2.5,159.9,34.7
202304030812,17,2.6,241.0,63.9
202310030801,11,4.3,88.6,20.9
202310030802,14,3.8,141.7,30.7
202310030803,16,2.6,196.1,51.4
202310030804,18,2.6,251.3,68.6
202310030805,16,3.2,152.2,47.3
202310030806,16,3.1,246.4,48.3
202310030807,18,5.3,235.2,56.3
202310030808,13,2.1,78.4,33.6
202310030809,17,3.1,186.7,54.3
202310030810,15,4.2,168.5,34.2
202310030811,10,2.5,53.7,13.5
202310030812,12,3.0,118.9,27.1
202306040101,12,2.0,132.1,29.9
202306040102,12,1.9,151.7,28.4
202306040103,15,3.1,197.8,44.8
202306040104,15,2.7,230.0,45.1
202306040105,10,1.9,123.0,21.4
202306040106,16,2.0,210.3,68.2
202306040107,9,2.1,112.8,18.4
202306040108,10,1.8,90.7,20.5
202306040109,8,1.9,125.7,17.5
202306040110,10,3.1,120.4,15.0
202306040111,17,3.0,260.0,61.8
202306040112,16,3.4,245.8,50.0
202309040101,12,3.6,117.5,23.8
202309040102,9,2.0,96.4,11.5
202309040103,7,1.4,35.1,8.2
202309040104,11,2.9,131.6,19.6
202309040105,6,1.3,27.9,4.3
202309040106,13,2.8,130.3,36.3
202309040107,10,2.1,64.0,17.0
202309040108,10,1.7,83.4,18.6
202309040109,8,1.6,52.4,10.8
202309040110,13,2.9,148.4,29.7
202309040111,9,1.8,61.2,17.3
202309040112,16,1.9,199.8,70.0
202306040201,16,2.3,235.9,53.7
202306040202,10,1.5,93.7,16.9
202306040203,16,3.2,202.2,52.3
202306040204,16,2.4,242.9,53.1
202306040205,13,2.3,200.5,34.9
202306040206,9,1.8,58.9,14.1
202306040207,16,4.5,249.0,45.5
202306040208,10,3.2,154.0,16.5
202306040209,10,2.2,112.1,17.5
202306040210,12,4.2,95.1,22.6
202306040211,11,2.5,68.7,19.3
202306040212,16,2.7,201.2,56.2
202309040201,10,1.5,82.5,20.9
202309040202,8,2.1,52.3,9.5
202309040203,9,1.7,81.7,17.7
202309040204,11,3.0,88.1,21.2
202309040205,7,1.8,35.5,6.7
202309040206,12,2.9,121.1,25.4
202309040207,13,2.7,163.5,34.6
202309040208,15,4.1,238.4,40.6
202309040209,8,1.7,57.2,10.2
202309040210,12,5.3,135.3,19.1
202309040211,15,3.0,227.1,46.1
202309040212,12,2.7,136.2,27.1
202306040301,13,3.5,144.3,27.5
202306040302,11,1.7,89.7,23.2
202306040303,12,1.8,172.9,27.5
202306040304,15,3.2,255.9,45.1
202306040305,9,1.9,74.0,13.0
202306040306,16,2.5,248.3,54.7
202306040307,14,2.3,157.5,42.8
202306040308,14,2.3,189.6,40.1
202306040309,16,2.4,230.9,52.2
202306040310,9,2.4,58.3,12.6
202306040311,10,2.5,116.1,18.7
202306040312,11,3.1,114.4,18.1
202309040301,9,1.4,55.0,14.8
202309040302,16,1.8,205.5,67.1
202309040303,9,1.8,82.8,16.1
202309040304,18,3.8,189.7,55.8
202309040305,8,1.6,70.3,11.0
202309040306,15,4.9,256.2,44.8
202309040307,15,2.7,186.7,44.8
202309040308,14,3.1,158.9,35.7
202309040309,6,1.6,17.1,4.2
202309040310,16,4.5,234.4,51.5
202309040311,10,2.3,82.5,17.6
202309040312,16,2.2,201.7,74.5
202306040401,14,2.0,187.4,42.4
202306040402,10,1.7,87.8,17.3
202306040403,12,2.1,133.7,29.0
202306040404,16,2.0,222.7,82.6
202306040405,16,5.0,280.6,50.8
202306040406,12,1.7,125.2,30.1
202306040407,16,2.5,195.9,47.7
202306040408,15,2.2,187.2,43.8
202306040409,16,3.7,205.8,44.8
202306040410,15,3.9,120.1,35.2
202306040411,16,3.8,195.1,46.0
202306040412,16,4.0,251.9,43.4
202309040401,8,1.7,52.6,10.6
202309040402,12,2.2,125.1,27.6
202309040403,13,3.1,148.0,27.9
202309040404,8,1.9,48.7,9.7
202309040405,9,1.9,65.9,13.1
202309040406,16,1.9,188.5,58.6
202309040407,16,3.9,194.2,45.9
202309040408,12,3.0,96.3,24.1
202309040409,11,2.5,169.0,26.1
202309040410,15,3.8,203.9,42.1
202309040411,17,3.0,215.7,60.0
202309040412,16,2.9,184.6,56.7
202306040501,13,2.3,168.5,32.7
202306040502,16,2.6,253.9,55.0
202306040503,11,2.2,164.9,24.9
202306040504,11,3.3,139.8,25.0
202306040505,13,2.9,129.0,28.4
202306040506,8,1.6,43.9,10.6
202306040507,16,6.7,247.5,40.3
202306040508,9,1.5,110.9,16.7
202306040509,16,3.4,262.2,57.2
202306040510,14,2.5,221.3,40.7
202306040511,15,1.9,212.6,55.4
202306040512,16,3.1,204.0,55.8
202309040501,11,2.6,99.6,19.9
202309040502,10,2.1,89.1,17.3
202309040503,11,2.1,95.7,23.8
202309040504,8,1.9,25.8,10.3
202309040505,9,2.1,69.7,14.7
202309040506,16,4.7,205.8,41.6
202309040507,11,2.2,96.9,23.8
202309040508,13,2.6,141.9,28.3
202309040509,14,2.1,139.7,41.2
202309040510,10,1.7,124.2,20.6
202309040511,16,2.2,202.6,63.1
202309040512,16,2.8,195.4,47.2
202306040601,14,2.0,193.3,40.5
202306040602,16,2.8,225.6,57.9
202306040603,16,4.2,257.6,39.9
202306040604,16,2.6,226.3,53.6
202306040605,16,2.7,239.6,72.1
202306040606,13,3.4,198.8,29.4
202306040607,11,2.8,92.9,20.7
202306040608,13,2.0,147.6,34.4
202306040609,10,2.3,85.3,15.2
202306040610,12,2.6,92.8,26.0
202306040611,12,3.1,128.8,24.8
202306040612,16,2.9,186.9,48.0
202309040601,12,2.9,95.2,25.2
202309040602,10,1.9,88.4,18.6
202309040603,10,2.1,80.6,16.1
202309040604,14,3.3,153.4,31.4
202309040605,13,2.7,126.5,27.8
202309040606,11,2.1,123.1,21.4
202309040607,14,3.4,176.0,35.1
202309040608,7,2.3,15.9,5.9
202309040609,16,2.2,999.9,62.6
202309040610,16,2.3,196.9,56.0
202309040611,14,3.0,159.7,34.4
202309040612,16,2.1,157.7,58.0
202306040701,10,2.5,92.6,18.5
202306040702,10,1.7,96.8,18.6
202306040703,12,1.7,113.5,32.1
202306040704,16,2.7,252.5,67.7
202306040705,8,2.0,81.8,10.6
202306040706,11,2.1,162.4,25.1
202306040707,16,2.1,200.9,61.0
202306040708,16,2.7,250.2,55.2
202306040709,16,3.6,256.6,57.2
202306040710,13,2.6,125.8,27.8
202306040711,15,2.9,255.1,52.4
202306040712,16,2.2,233.6,60.1
202309040701,10,2.1,86.7,15.3
202309040702,10,2.5,72.3,16.5
202309040703,13,1.9,131.3,30.1
202309040704,8,1.7,66.5,10.2
202309040705,7,2.0,31.5,6.4
202309040706,16,2.5,202.3,66.8
202309040707,18,2.5,203.9,76.8
202309040708,12,3.0,153.5,28.7
202309040709,11,2.1,68.6,25.0
202309040710,16,3.9,186.3,45.0
202309040711,13,3.0,167.1,28.1
202309040712,15,3.6,202.3,42.4
202306040801,14,2.0,146.4,44.1
202306040802,16,4.8,241.8,46.3
202306040803,16,2.1,220.1,68.4
202306040804,14,3.8,191.1,33.5
202306040805,16,4.7,258.1,47.2
202306040806,16,2.3,241.5,65.5
202306040807,15,3.7,202.9,36.1
202306040808,16,2.8,237.4,54.2
202306040809,9,2.3,56.0,12.1
202306040810,16,3.6,199.9,43.0
202306040811,16,3.3,221.5,44.3
202306040812,16,3.5,227.5,47.6
202309040801,13,2.3,176.5,33.6
202309040802,8,1.5,38.3,8.5
202309040803,6,1.3,15.8,3.4
202309040804,18,3.2,250.6,66.6
202309040805,12,4.0,116.0,25.3
202309040806,11,2.0,115.4,22.4
202309040807,8,1.9,47.4,9.6
202309040808,17,3.0,165.2,58.1
202309040809,9,2.3,72.1,12.0
202309040810,16,3.9,191.7,44.7
202309040811,14,3.6,154.2,31.2
202309040812,16,2.5,182.1,57.6
202306040901,14,3.4,229.0,38.6
202306040902,13,3.0,185.9,28.0
202306040903,16,2.0,219.0,65.0
202306040904,13,2.3,135.6,31.3
202306040905,14,2.2,183.8,40.9
202306040906,16,2.4,225.3,52.0
202306040907,15,2.7,242.4,44.7
202306040908,7,1.5,38.3,6.9
202306040909,16,3.4,265.0,58.1
202306040910,17,2.8,230.8,58.1
202306040911,16,3.0,223.3,49.0
202306040912,16,2.8,238.5,54.2
202309040901,15,2.4,215.5,47.0
202309040902,11,2.0,94.2,25.1
202309040903,13,2.9,113.9,27.9
202309040904,12,3.4,139.8,25.8
202309040905,9,1.6,69.2,12.7
202309040906,16,3.5,228.0,43.8
202309040907,12,2.8,130.8,26.0
202309040908,13,3.0,136.4,32.7
202309040909,12,2.5,135.2,27.4
202309040910,12,3.6,141.6,24.9
202309040911,9,2.5,39.6,11.2
202309040912,16,4.4,201.4,44.7
202305040101,16,2.9,248.9,51.9
202305040102,16,2.0,210.0,66.5
202305040103,16,2.7,215.6,58.0
202305040104,13,4.5,239.1,34.1
202305040105,11,2.4,140.7,24.9
202305040106,18,2.8,259.1,93.6
202305040107,13,3.3,178.5,28.8
202305040108,14,2.9,186.3,35.2
202305040109,12,1.9,128.4,31.1
202305040110,12,3.5,133.8,24.7
202305040111,9,1.4,86.2,13.8
202305040112,15,3.5,230.2,46.6
202308020101,13,3.8,139.7,27.3
202308020102,16,2.9,217.1,55.3
202308020103,6,1.5,29.2,5.1
202308020104,11,3.7,128.8,18.6
202308020105,18,4.3,231.6,59.9
202308020106,16,2.3,216.7,54.3
202308020107,16,2.3,222.0,58.0
202308020108,11,2.1,94.2,24.6
202308020109,11,3.2,132.2,20.6
202308020110,15,5.6,210.1,35.8
202308020111,16,3.3,233.1,55.2
202308020112,15,2.8,176.9,41.0
202305040201,16,5.2,262.1,46.3
202305040202,14,2.1,197.1,47.1
202305040203,9,1.9,83.9,14.7
202305040204,15,2.3,201.8,44.9
202305040205,12,3.0,87.1,23.7
202305040206,15,3.5,209.6,38.8
202305040207,16,2.9,256.7,57.9
202305040208,16,2.3,242.4,66.8
202305040209,9,1.8,68.0,13.6
202305040210,16,3.3,223.9,47.4
202305040211,12,2.0,129.1,28.5
202305040212,16,3.5,231.1,51.6
202308020201,12,3.3,136.3,24.8
202308020202,12,2.6,167.3,27.2
202308020203,16,2.4,218.3,57.8
202308020204,11,2.0,93.9,24.7
202308020205,12,3.2,139.8,22.2
202308020206,16,2.6,176.2,51.2
202308020207,13,3.0,195.0,33.7
202308020208,17,3.9,238.7,52.4
202308020209,12,2.2,96.6,26.6
202308020210,15,2.6,216.0,50.1
202308020211,18,5.3,268.4,53.4
202308020212,13,2.0,92.0,36.5
202305040301,13,1.9,190.6,37.7
202305040302,13,1.7,160.7,41.8
202305040303,9,1.6,110.6,14.5
202305040304,12,2.0,130.7,28.1
202305040305,13,1.8,186.0,41.7
202305040306,15,2.7,245.2,48.9
202305040307,14,3.2,176.7,33.1
202305040308,16,2.1,219.4,64.8
202305040309,16,3.7,222.1,45.3
202305040310,14,2.4,134.3,41.8
202305040311,16,2.1,143.3,57.2
202305040312,12,2.0,168.5,28.7
202308020301,12,3.0,113.5,26.9
202308020302,10,2.5,90.7,14.2
202308020303,9,2.6,75.0,14.6
202308020304,17,3.1,205.0,55.9
202308020305,10,2.1,55.8,15.5
202308020306,11,2.2,93.4,19.3
202308020307,13,1.9,134.6,37.1
202308020308,16,3.2,200.5,46.8
202308020309,10,3.4,150.9,14.3
202308020310,13,4.7,151.3,30.2
202308020311,14,4.1,174.8,36.7
202308020312,13,2.6,120.7,33.3
202304040101,14,2.4,163.7,38.1
202304040102,12,1.8,145.3,33.1
202304040103,13,4.5,144.4,25.7
202304040104,13,2.0,159.4,36.6
202304040105,15,2.4,201.2,54.7
202304040106,11,2.0,116.5,24.6
202304040107,16,3.0,180.9,51.2
202304040108,11,2.6,71.1,16.7
202304040109,18,5.5,210.8,50.2
202304040110,15,3.4,136.7,38.8
202304040111,18,2.6,246.5,57.5
202304040112,15,3.1,177.1,39.7
202305040401,11,1.9,131.9,23.0
202305040402,7,1.5,51.9,8.4
202305040403,18,3.5,280.4,93.9
202305040404,13,2.5,153.9,30.8
202305040405,11,1.6,150.1,27.5
202305040406,16,3.6,259.5,71.8
202305040407,7,2.2,31.0,6.8
202305040408,18,2.6,255.4,85.5
202305040409,14,2.5,160.1,34.2
202305040410,12,2.9,117.6,25.4
202305040411,13,4.3,137.0,27.6
202305040412,16,3.0,225.2,56.2
202308020401,12,2.3,118.2,26.2
202308020402,8,1.9,63.7,11.0
202308020403,11,2.0,110.7,22.1
202308020404,14,4.2,140.8,30.9
202308020405,13,2.4,137.9,27.2
202308020406,10,2.2,47.4,17.1
202308020407,9,3.1,50.3,11.1
202308020408,5,1.2,9.2,3.0
202308020409,11,3.0,66.6,17.5
202308020410,8,1.4,61.2,10.6
202308020411,12,2.4,82.4,25.8
202308020412,14,2.6,150.6,34.0
202304040201,11,2.3,120.5,21.3
202304040202,11,2.2,110.8,21.0
202304040203,11,2.0,113.8,23.0
202304040204,10,2.5,61.6,17.3
202304040205,18,3.8,265.3,75.0
202304040206,10,2.7,64.4,14.8
202304040207,18,3.9,208.5,57.9
202304040208,15,3.8,161.4,37.8
202304040209,17,3.3,205.1,54.7
202304040210,13,2.8,74.9,31.8
202304040211,15,3.6,148.0,38.2
202304040212,15,3.2,174.8,40.1
202305040501,13,2.7,156.2,28.7
202305040502,7,1.3,57.4,7.4
202305040503,12,1.8,151.4,32.0
202305040504,16,2.5,248.1,56.9
202305040505,14,2.4,166.8,37.3
202305040506,16,4.4,208.8,39.4
202305040507,10,2.0,68.0,16.0
202305040508,12,2.4,170.5,27.4
202305040509,12,2.4,142.3,26.4
202305040510,14,3.3,123.4,30.0
202305040511,15,6.5,173.1,30.5
202305040512,14,3.5,199.8,34.6
202308020501,9,1.7,73.9,16.8
202308020502,9,1.8,88.4,13.6
202308020503,5,1.0,21.8,2.9
202308020504,11,2.5,83.1,18.3
202308020505,15,2.3,174.7,46.4
202308020506,8,2.6,36.1,9.4
202308020507,13,1.9,92.9,36.8
202308020508,6,1.6,12.2,3.8
202308020509,12,2.3,137.7,25.6
202308020510,7,1.8,33.6,6.0
202308020511,18,2.3,230.4,110.4
202308020512,14,3.1,162.8,35.9
202304040301,14,3.0,153.3,35.7
202304040302,15,2.5,214.2,53.9
202304040303,14,2.0,168.5,41.2
202304040304,13,3.5,145.0,31.2
202304040305,18,2.9,216.3,64.2
202304040306,14,2.6,162.5,33.1
202304040307,18,3.1,182.9,63.8
202304040308,14,1.9,191.2,39.3
202304040309,15,2.6,196.6,44.7
202304040310,10,2.5,53.8,13.3
202304040311,18,5.0,230.5,53.9
202304040312,15,2.0,208.1,51.8
202305040601,13,2.9,188.3,28.0
202305040602,13,2.5,184.4,36.8
202305040603,10,1.7,84.3,16.8
202305040604,16,3.5,251.5,54.3
202305040605,16,2.9,225.7,53.7
202305040606,12,2.2,154.9,28.6
202305040607,15,3.1,223.9,42.0
202305040608,14,2.5,96.7,40.3
202305040609,6,1.2,37.6,4.7
202305040610,16,2.3,211.0,63.3
202305040611,12,3.7,110.2,22.7
202305040612,9,2.2,51.7,11.5
202308020601,11,1.9,116.8,24.6
202308020602,9,2.2,94.7,13.9
202308020603,16,3.3,231.4,49.4
202308020604,18,4.2,232.0,67.4
202308020605,14,2.4,127.6,39.0
202308020606,14,3.9,128.6,30.5
202308020607,7,1.5,25.0,6.1
202308020608,8,1.6,48.2,8.3
202308020609,16,2.0,214.0,73.6
202308020610,12,2.3,115.5,29.7
202308020611,13,3.8,124.5,28.1
202308020612,16,3.1,216.0,46.3
202304040401,9,1.8,77.3,14.4
202304040402,11,2.5,143.8,23.0
202304040403,13,3.5,161.2,28.6
202304040404,14,1.9,153.1,58.8
202304040405,15,2.9,240.3,49.8
202304040406,14,2.9,130.3,34.5
202304040407,16,4.4,228.2,47.1
202304040408,10,2.0,86.4,15.5
202304040409,14,3.2,174.0,33.2
202304040410,15,3.2,219.3,46.8
202304040411,13,3.4,81.2,27.6
202304040412,18,3.7,230.4,55.5
202305040701,16,3.3,190.8,52.2
202305040702,11,2.2,92.2,22.7
202305040703,9,2.2,80.7,14.3
202305040704,15,2.7,160.2,44.1
202305040705,16,3.5,220.0,46.9
202305040706,9,1.5,79.1,17.9
202305040707,14,4.0,148.9,28.8
202305040708,13,2.7,196.5,33.9
202305040709,10,2.9,75.4,15.2
202305040710,16,3.4,197.8,46.0
202305040711,16,3.0,219.2,47.9
202305040712,16,3.7,200.6,46.4
202308020701,11,1.8,127.4,24.2
202308020702,16,1.8,214.4,62.9
202308020703,10,2.2,77.9,16.1
202308020704,12,2.7,93.6,23.8
202308020705,8,1.9,37.4,8.3
202308020706,16,3.6,189.2,46.0
202308020707,16,5.2,169.3,39.4
202308020708,8,2.6,48.2,8.3
202308020709,16,3.2,175.7,47.0
202308020710,13,3.0,119.4,28.1
202308020711,17,3.4,236.8,55.1
202308020712,14,2.7,167.5,37.1
202304040501,14,1.8,160.0,46.0
202304040502,14,2.8,173.3,38.6
202304040503,11,1.9,98.0,24.6
202304040504,14,2.6,999.9,37.4
202304040505,18,2.7,238.0,71.5
202304040506,15,3.4,232.2,47.0
202304040507,18,5.2,253.1,54.8
202304040508,13,2.4,175.8,31.7
202304040509,12,2.2,111.2,26.6
202304040510,18,6.1,212.2,49.3
202304040511,12,2.5,110.7,25.3
202304040512,11,3.0,83.7,21.1
202305040801,13,1.8,195.0,39.8
202305040802,16,3.0,239.7,66.2
202305040803,10,1.8,118.9,19.0
202305040804,15,1.8,222.8,55.1
202305040805,13,3.0,192.9,32.6
202305040806,13,2.1,86.8,39.7
202305040807,16,2.6,242.2,55.2
202305040808,10,2.1,71.3,14.0
202305040809,16,2.1,200.4,62.9
202305040810,10,2.4,88.0,16.1
202305040811,10,2.0,54.3,17.9
202305040812,11,2.2,135.9,25.5
202308020801,12,3.0,125.5,24.3
202308020802,12,3.0,131.0,27.3
202308020803,10,3.0,81.5,14.1
202308020804,11,2.6,98.8,19.2
202308020805,11,1.9,112.8,24.5
202308020806,11,2.1,80.2,24.4
202308020807,10,1.9,81.9,15.5
202308020808,7,1.7,26.0,7.0
202308020809,13,2.9,136.6,28.9
202308020810,16,3.1,202.9,49.1
202308020811,18,3.7,220.8,55.1
202308020812,14,2.0,141.1,45.1
202304040601,15,2.3,216.7,47.5
202304040602,15,2.7,223.2,54.5
202304040603,15,2.2,212.2,45.6
202304040604,11,2.2,81.6,20.7
202304040605,18,3.5,217.9,67.6
202304040606,12,1.8,122.5,31.4
202304040607,13,2.6,178.5,35.8
202304040608,11,4.2,111.3,15.8
202304040609,13,2.8,153.7,27.7
202304040610,15,3.5,194.7,42.1
202304040611,18,5.6,194.0,49.4
202304040612,18,5.5,261.6,57.6
202305040901,13,2.4,182.8,35.4
202305040902,12,1.7,164.2,35.2
202305040903,11,2.0,99.8,21.9
202305040904,16,3.9,221.2,44.6
202305040905,11,1.8,121.5,24.9
202305040906,14,3.4,170.2,31.3
202305040907,11,2.5,156.9,20.0
202305040908,7,1.6,37.0,8.4
202305040909,8,2.0,999.9,10.2
202305040910,13,4.1,143.2,29.6
202305040911,11,1.9,136.7,25.3
202305040912,16,5.7,217.1,40.9
202308020901,12,3.3,113.4,24.1
202308020902,12,1.9,112.4,27.8
202308020903,13,2.1,126.6,32.8
202308020904,10,2.0,69.7,16.6
202308020905,11,2.9,99.3,19.4
202308020906,10,2.6,73.3,15.9
202308020907,11,1.8,86.8,24.7
202308020908,16,2.2,176.2,56.3
202308020909,9,2.1,87.6,14.5
202308020910,17,3.6,237.1,54.0
202308020911,16,5.0,221.9,44.9
202308020912,16,3.4,196.8,49.1
202303030101,15,2.0,214.4,50.9
202303030102,13,2.3,167.1,36.6
202303030103,12,3.1,144.4,22.9
202303030104,11,2.0,119.2,23.5
202303030105,16,2.6,229.7,56.0
202303030106,14,2.3,152.4,37.3
202303030107,13,2.1,175.2,36.1
202303030108,13,2.7,110.6,28.7
202303030109,16,2.3,204.9,59.0
202303030110,16,4.4,169.5,40.6
202303030111,13,2.3,96.5,31.9
202303030112,11,2.9,94.9,18.8
202305050101,12,2.0,156.3,29.1
202305050102,15,2.8,227.0,45.6
202305050103,14,2.9,166.1,34.4
202305050104,16,2.1,226.6,64.0
202305050105,13,2.1,151.9,35.2
202305050106,16,2.7,178.5,56.2
202305050107,11,2.8,39.5,18.6
202305050108,14,2.9,158.8,34.7
202305050109,16,4.5,154.3,41.8
202305050110,10,2.1,74.6,14.2
202305050111,12,3.4,90.0,23.1
202305050112,10,2.2,96.9,19.6
202308030101,16,3.2,217.2,53.3
202308030102,11,2.0,66.3,26.2
202308030103,13,2.4,128.4,34.6
202308030104,8,1.8,42.0,10.4
202308030105,10,3.8,68.1,13.0
202308030106,14,3.6,147.9,35.9
202308030107,11,2.5,71.8,19.5
202308030108,12,3.0,82.1,27.5
202308030109,10,2.4,73.8,15.4
202308030110,16,3.1,164.6,48.0
202308030111,18,6.2,213.6,52.4
202308030112,10,1.9,79.0,18.4
202303030201,12,1.8,113.3,32.0
202303030202,16,2.3,236.1,61.1
202303030203,12,3.4,122.2,23.6
202303030204,11,3.9,162.5,25.7
202303030205,9,1.8,61.1,13.2
202303030206,15,2.4,206.0,49.3
202303030207,11,3.7,96.5,19.4
202303030208,13,2.1,142.3,31.8
202303030209,14,3.6,123.7,33.8
202303030210,15,2.3,225.1,54.4
202303030211,16,3.0,198.1,45.8
202303030212,11,1.9,84.5,23.5
202305050201,13,2.8,179.3,31.9
202305050202,13,2.5,190.8,34.0
202305050203,16,3.1,221.4,51.5
202305050204,6,1.2,28.9,5.1
202305050205,9,2.1,85.4,12.8
202305050206,18,3.5,238.6,61.5
202305050207,12,2.4,135.8,26.9
202305050208,16,3.5,215.3,47.7
202305050209,9,2.2,65.4,13.1
202305050210,14,2.6,165.1,32.3
202305050211,18,4.0,220.6,58.2
202305050212,12,2.6,121.1,25.1
202308030201,14,3.2,145.3,32.8
202308030202,10,2.2,65.6,14.6
202308030203,9,2.0,56.8,12.8
202308030204,17,3.6,189.2,55.0
202308030205,8,1.8,38.1,9.7
202308030206,15,2.6,164.4,42.0
202308030207,12,3.0,121.3,25.9
202308030208,14,2.9,132.1,39.5
202308030209,11,3.8,110.9,18.4
202308030210,18,9.3,260.0,45.2
202308030211,16,2.8,227.2,58.6
202308030212,17,3.0,201.3,55.5
202303030301,16,1.6,217.0,72.5
202303030302,15,2.1,190.6,56.8
202303030303,16,3.3,230.6,55.8
202303030304,15,3.7,172.5,37.9
202303030305,16,4.4,204.1,42.4
202303030306,16,3.8,186.7,46.9
202303030307,16,3.6,214.8,52.8
202303030308,12,2.6,121.2,25.3
202303030309,12,2.3,121.2,27.6
202303030310,16,5.1,200.1,40.4
202303030311,15,3.6,211.0,39.6
202303030312,14,2.1,156.3,42.1
202305050301,15,3.6,251.0,52.9
202305050302,8,1.7,75.6,11.6
202305050303,10,1.4,138.4,20.3
202305050304,13,2.4,201.8,33.3
202305050305,12,2.4,175.5,29.2
202305050306,14,2.5,215.8,37.6
202305050307,16,5.6,235.4,39.2
202305050308,16,2.9,201.5,47.0
202305050309,16,2.9,205.1,53.2
202305050310,15,2.2,191.0,48.2
202305050311,16,3.2,196.6,43.9
202305050312,8,1.4,55.7,11.5
202308030301,14,2.8,152.4,34.8
202308030302,13,2.0,171.9,37.2
202308030303,10,2.0,111.7,19.2
202308030304,11,1.9,120.0,23.6
202308030305,11,1.7,119.4,25.3
202308030306,10,2.5,116.4,16.6
202308030307,16,3.7,208.7,45.2
202308030308,12,3.7,71.6,21.4
202308030309,16,3.1,178.4,52.1
202308030310,16,2.7,174.6,55.2
202308030311,11,3.1,110.7,19.2
202308030312,18,3.1,219.0,64.5
202303030401,15,4.1,202.0,40.8
202303030402,16,2.7,214.2,50.1
202303030403,13,2.7,117.4,28.0
202303030404,11,2.0,136.6,25.3
202303030405,10,1.8,87.4,17.9
202303030406,10,3.4,59.3,13.2
202303030407,15,4.7,254.1,32.5
202303030408,11,3.5,111.3,17.2
202303030409,15,7.7,146.1,32.7
202303030410,15,4.0,201.0,38.3
202303030411,16,5.4,230.4,36.3
202303030412,16,2.9,182.7,47.4
202305050401,14,2.5,192.5,39.0
202305050402,12,2.1,148.5,26.0
202305050403,16,3.7,249.7,60.4
202305050404,16,3.3,209.6,53.4
202305050405,11,2.6,132.8,21.0
202305050406,12,2.5,164.5,28.5
202305050407,16,3.7,243.5,53.3
202305050408,8,1.5,58.7,9.0
202305050409,15,2.9,168.3,40.6
202305050410,14,2.6,155.9,36.6
202305050411,18,5.7,269.8,55.9
202305050412,11,2.5,157.9,21.1
202308030401,13,2.7,147.0,34.1
202308030402,17,2.8,206.0,61.1
202308030403,13,3.1,151.9,30.2
202308030404,16,2.9,214.0,59.5
202308030405,8,1.9,52.6,11.9
202308030406,9,2.6,71.5,15.7
202308030407,11,2.3,94.5,22.9
202308030408,16,2.1,225.1,54.9
202308030409,7,1.8,37.2,7.3
202308030410,16,3.7,195.5,44.9
202308030411,15,3.4,160.2,40.4
202308030412,16,2.5,205.0,57.3
