race_id,umaban,horse_id,master_idx_prev_avg_time,master_idx_prev_avg_master,master_idx_prev_avg_start,master_idx_prev_avg_chase,master_idx_prev_avg_agari
202401020811,3,15100744,92.07692307692308,88.70769230769231,90.29230769230769,90.78461538461538,96.1076923076923
202307030211,2,15100822,92.07692307692308,88.70769230769231,90.29230769230769,90.78461538461538,96.1076923076923
202307030211,2,15100822,92.22727272727273,88.84848484848484,90.27272727272727,90.77272727272727,96.28787878787878
202301020611,6,15100822,92.3731343283582,88.98507462686567,90.25373134328358,90.76119402985074,96.46268656716418
202408010211,12,15100822,92.3529411764706,89.01470588235294,90.30882352941177,90.83823529411765,96.44117647058823
202408010211,12,15100822,92.3768115942029,89.1159420289855,90.3623188405797,90.91304347826087,96.4927536231884
202408020410,9,15100822,92.4,89.21428571428571,90.41428571428571,90.98571428571428,96.54285714285714
202408020410,9,15100822,92.3943661971831,89.19718309859155,90.30985915492958,90.88732394366197,96.64788732394366
202406020810,4,15100822,92.38888888888889,89.18055555555556,90.20833333333333,90.79166666666667,96.75
202406020810,4,15100822,92.46575342465754,89.23287671232876,90.02739726027397,90.61643835616438,97.0
202305010711,3,15100831,92.46575342465754,89.23287671232876,90.02739726027397,90.61643835616438,97.0
202305050812,11,15100831,92.43243243243244,89.13513513513513,90.01351351351352,90.48648648648648,96.9054054054054
202305010811,11,15100902,92.43243243243244,89.13513513513513,90.01351351351352,90.48648648648648,96.9054054054054
202307011011,13,15101028,92.43243243243244,89.13513513513513,90.01351351351352,90.48648648648648,96.9054054054054
202307011011,13,15101028,92.34666666666666,89.09333333333333,90.13333333333334,90.56,96.81333333333333
202307020611,3,15101028,92.26315789473684,89.05263157894737,90.25,90.63157894736842,96.72368421052632
202307020611,3,15101028,92.36363636363636,89.1948051948052,90.41558441558442,90.8051948051948,96.71428571428571
202307030411,2,15101281,92.36363636363636,89.1948051948052,90.41558441558442,90.8051948051948,96.71428571428571
202307030411,2,15101281,91.92307692307692,88.7948717948718,90.58974358974359,90.98717948717949,96.15384615384616
202405010610,3,15101447,91.92307692307692,88.7948717948718,90.58974358974359,90.98717948717949,96.15384615384616
202405010610,3,15101447,91.67088607594937,88.60759493670886,90.68354430379746,91.11392405063292,95.86075949367088
202306020211,2,15101645,91.67088607594937,88.60759493670886,90.68354430379746,91.11392405063292,95.86075949367088
202306030311,1,15101645,91.55,88.525,90.65,91.125,95.775
202307010611,13,15101654,91.55,88.525,90.65,91.125,95.775
202307010611,13,15101654,91.64197530864197,88.65432098765432,90.76543209876543,91.19753086419753,95.80246913580247
202309010211,4,15101654,91.73170731707317,88.78048780487805,90.8780487804878,91.26829268292683,95.82926829268293
