race_id,num_horses,umaren_count,umaren_min,umaren_max,umaren_median,umaren_p10
202209030208,13,78,11.4,1669.6,249.4,52.6
202209030209,11,55,6.8,1665.2,222.5,24.5
202209030210,16,120,27.0,2909.5,257.0,63.1
202209030211,16,120,37.4,2220.0,245.6,63.5
202209030212,10,45,8.8,900.6,126.3,24.7
202202010501,12,66,11.8,1119.1,163.4,40.2
202202010502,8,28,7.0,460.1,77.2,17.0
202202010503,16,120,22.1,2089.7,273.1,72.4
202202010504,9,36,12.7,232.7,74.0,27.2
202202010505,8,28,6.0,381.1,75.8,13.8
202202010506,12,66,15.6,792.3,149.2,38.4
202202010507,12,66,12.6,960.2,156.3,39.9
202202010508,12,66,18.9,398.6,113.5,43.0
202202010509,14,91,15.7,1435.8,205.8,67.1
202202010510,10,45,12.4,273.5,87.2,29.9
202202010511,16,120,13.0,3852.6,342.5,75.5
202202010512,12,66,15.7,569.1,148.8,53.7
202205030701,9,36,5.8,1337.7,111.3,15.9
202205030702,16,120,20.0,2618.3,272.4,71.6
202205030703,16,120,10.0,9999.8,494.9,66.7
202205030704,16,120,14.1,9430.6,407.6,63.1
202205030705,16,120,14.6,7915.0,466.8,66.4
202205030706,16,120,7.7,5954.2,468.1,64.0
202205030707,16,120,11.1,2242.3,475.5,83.9
202205030708,12,66,12.5,718.5,146.1,35.5
202205030709,16,120,19.1,3905.7,382.1,54.4
202205030710,16,120,10.9,9999.8,433.5,74.1
202205030711,11,55,17.5,661.6,111.0,27.5
202205030712,16,120,10.7,7809.6,332.3,71.4
202209030301,8,28,5.8,420.5,66.6,13.0
202209030302,16,120,12.9,2182.6,353.2,77.6
202209030303,16,120,7.9,4020.0,509.5,80.6
202209030304,16,120,13.7,5711.2,423.7,64.9
202209030305,11,55,11.9,449.7,104.9,39.4
202209030306,18,153,8.9,7151.3,778.1,103.7
202209030307,16,120,12.8,1522.5,347.1,76.1
202209030308,18,153,15.5,5010.3,503.3,81.7
202209030309,16,120,21.2,3935.9,377.0,58.4
202209030310,15,105,17.2,2599.4,266.5,55.5
202209030311,16,120,12.5,4453.4,407.6,67.7
202209030312,16,120,13.1,3078.8,397.8,78.0
202202010601,16,120,21.5,2905.3,330.4,80.9
202202010602,12,66,14.3,665.0,146.7,33.5
202202010603,12,66,12.8,1050.8,160.5,41.8
202202010604,16,120,16.2,2495.6,379.0,81.1
202202010605,8,28,11.8,276.2,45.3,17.7
202202010606,9,36,11.4,145.9,73.5,23.8
202202010607,12,66,11.9,648.7,162.2,48.2
202202010608,12,66,20.5,466.7,111.8,42.8
202202010609,12,66,18.6,686.8,134.5,36.5
202202010610,15,105,15.2,2800.8,248.0,66.8
202202010611,10,45,23.0,231.8,69.8,31.5
202202010612,13,78,11.4,854.1,194.2,42.4
202205030801,16,120,11.3,9999.8,459.2,68.1
202205030802,16,120,9.8,9999.8,498.5,62.0
202205030803,15,105,9.7,2408.9,381.8,56.2
202205030804,16,120,11.1,9999.8,500.8,84.9
202205030805,16,120,11.4,6834.2,443.3,69.7
202205030806,12,66,12.8,1238.6,204.4,37.2
202205030807,14,91,8.6,5971.8,423.0,48.3
202205030808,16,120,15.8,7321.6,399.5,60.6
202205030809,9,36,5.8,2243.7,136.9,15.5
202205030810,16,120,13.4,3371.8,390.3,75.9
202205030811,16,120,20.3,3363.7,340.6,62.7
202205030812,16,120,17.9,2353.7,295.3,64.2
202209030401,16,120,12.8,6980.8,528.1,86.8
202209030402,16,120,16.3,3041.5,372.9,73.5
202209030403,16,120,9.2,2214.1,435.0,72.1
202209030404,18,153,26.2,4897.8,373.6,75.6
202209030405,12,66,9.8,860.5,180.5,32.6
202209030406,16,120,13.8,5404.7,381.7,74.3
202209030407,14,91,29.9,1485.6,205.8,49.3
202209030408,11,55,11.7,1027.9,149.2,26.5
202209030409,17,136,20.3,9999.8,366.3,81.3
202209030410,16,120,15.1,3024.0,367.8,70.9
202209030411,18,153,13.9,9999.8,470.4,90.0
202209030412,16,120,12.2,3689.2,341.2,72.6
202202010701,6,15,4.2,410.2,62.0,9.4
202202010702,14,91,10.0,2349.8,334.1,53.3
202202010703,15,105,12.4,3105.2,329.5,52.5
202202010704,14,91,10.3,1925.6,259.6,49.3
202202010705,8,28,9.3,429.9,52.8,16.8
202202010706,7,21,7.9,468.7,47.1,11.1
202202010707,9,36,8.8,454.5,85.0,16.4
202202010708,12,66,23.1,601.0,117.0,44.7
202202010709,14,91,12.1,1169.7,206.4,54.7
202202010710,10,45,7.9,302.0,118.5,25.4
202202010711,16,120,19.7,2863.8,327.0,62.6
202202010712,13,78,21.8,1057.4,143.3,52.6
202203020101,13,78,14.9,2410.6,231.2,41.6
202203020102,15,105,15.5,2597.5,312.2,54.3
202203020103,15,105,9.7,8493.9,438.7,54.3
202203020104,13,78,13.4,1196.0,178.3,45.6
202203020105,15,105,10.1,9999.8,416.7,58.3
202203020106,12,66,7.8,1185.1,215.3,33.5
202203020107,10,45,8.0,1933.2,140.4,18.7
202203020108,12,66,12.7,920.9,170.2,37.7
202203020109,10,45,9.8,829.6,94.0,23.0
202203020110,11,55,14.4,743.6,128.2,30.3
202203020111,11,55,10.8,1063.7,161.6,28.0
202203020112,15,105,9.6,4256.0,336.1,65.6
202210030101,10,45,10.3,498.0,129.2,21.0
202210030102,12,66,7.9,1149.9,195.4,28.2
202210030103,18,153,13.7,6199.0,473.5,82.5
202210030104,15,105,12.6,3540.5,326.0,61.0
202210030105,18,153,9.9,7085.2,592.8,92.4
202210030106,11,55,11.9,603.6,118.0,30.7
202210030107,16,120,14.8,6461.7,430.7,70.6
202210030108,10,45,9.4,602.5,116.9,24.2
202210030109,12,66,12.1,1087.1,189.5,35.4
202210030110,10,45,9.5,457.5,113.8,29.2
202210030111,16,120,22.7,2159.5,219.8,75.2
202210030112,14,91,16.4,1523.5,205.9,54.0
202202010801,11,55,19.1,1179.3,114.7,26.9
202202010802,12,66,11.1,594.8,179.4,33.1
202202010803,12,66,12.4,1164.4,187.1,40.9
202202010804,16,120,20.4,1607.2,267.2,74.6
202202010805,8,28,10.0,232.3,49.4,19.1
202202010806,13,78,21.0,520.0,147.0,47.5
202202010807,14,91,22.1,1538.6,179.3,46.5
202202010808,10,45,8.6,741.0,120.1,35.3
202202010809,16,120,23.7,1585.9,254.6,71.3
202202010810,10,45,13.8,331.8,91.2,27.1
202202010811,12,66,25.6,535.0,113.3,46.6
202202010812,12,66,13.5,812.3,151.0,35.7
202203020201,8,28,4.7,708.3,94.5,14.1
202203020202,16,120,14.0,9999.8,508.6,72.1
202203020203,16,120,28.0,7371.5,295.2,49.9
202203020204,16,120,12.1,7619.3,397.4,57.6
202203020205,13,78,16.7,4016.5,210.4,43.5
202203020206,16,120,11.3,9999.8,448.6,63.7
202203020207,15,105,11.1,3335.5,378.6,73.0
202203020208,11,55,12.9,985.8,125.3,27.3
202203020209,13,78,8.7,1857.4,311.3,39.2
202203020210,14,91,13.5,1939.9,259.3,57.3
202203020211,13,78,23.0,1268.3,141.8,42.6
202203020212,16,120,18.4,3729.2,360.1,59.5
202210030201,8,28,6.1,478.7,94.6,12.2
202210030202,16,120,9.4,7159.8,470.9,67.3
202210030203,14,91,14.0,860.3,222.7,48.7
202210030204,16,120,31.6,1797.2,244.7,70.3
202210030205,8,28,13.7,137.2,56.3,16.8
202210030206,9,36,10.7,315.5,77.4,19.5
202210030207,12,66,14.5,633.6,123.4,39.1
202210030208,12,66,14.0,983.3,142.6,44.5
202210030209,10,45,7.3,1085.5,136.0,26.2
202210030210,12,66,9.8,1528.4,196.9,37.9
202210030211,17,136,13.7,6086.9,480.8,66.7
202210030212,13,78,11.7,1049.5,202.5,43.0
202202010901,7,21,5.2,413.2,49.7,15.0
202202010902,12,66,13.9,550.6,149.2,40.7
202202010903,14,91,17.8,1534.3,219.7,59.0
202202010904,14,91,17.4,1058.4,187.1,53.1
202202010905,13,78,10.2,1425.0,202.3,33.2
202202010906,14,91,20.4,1983.2,204.6,54.2
202202010907,12,66,12.5,975.4,165.0,38.1
202202010908,11,55,13.9,643.0,121.8,24.8
202202010909,7,21,7.5,306.8,62.8,8.9
202202010910,13,78,13.6,1267.8,192.4,36.2
202202010911,14,91,22.6,1091.7,190.5,51.6
202202010912,14,91,19.0,1302.1,194.7,47.2
202203020301,10,45,10.5,1501.1,136.4,20.4
202203020302,8,28,5.7,854.0,120.0,11.7
202203020303,16,120,27.7,9999.8,283.0,56.5
202203020304,15,105,8.3,9999.8,363.4,49.8
202203020305,11,55,12.9,1175.2,134.7,31.4
202203020306,11,55,9.2,1830.8,177.7,31.0
202203020307,16,120,11.6,9999.8,615.9,76.5
202203020308,15,105,14.7,3886.5,342.0,52.9
202203020309,11,55,6.2,2435.3,264.7,38.2
202203020310,13,78,9.0,4408.0,249.6,49.5
202203020311,16,120,26.9,4616.5,260.1,68.7
202203020312,16,120,9.1,9999.8,532.7,73.9
202210030301,10,45,19.4,388.0,98.2,25.9
202210030302,6,15,4.3,172.1,41.6,7.8
202210030303,14,91,12.5,2329.2,334.5,61.6
202210030304,6,15,7.4,141.1,33.8,8.3
202210030305,10,45,13.3,822.2,101.5,21.6
202210030306,18,153,13.1,4064.6,666.2,105.8
202210030307,18,153,9.8,5353.1,651.5,87.5
202210030308,16,120,18.2,2131.9,318.4,78.6
202210030309,11,55,9.1,817.9,195.8,39.8
202210030310,12,66,11.0,955.7,193.4,38.3
202210030311,11,55,9.9,1111.7,135.1,30.4
202210030312,13,78,16.0,2093.4,208.1,32.6
202202011001,11,55,14.5,853.2,136.1,31.3
202202011002,14,91,16.5,1276.7,192.6,59.0
202202011003,14,91,12.6,957.8,233.2,50.6
202202011004,16,120,18.7,1884.5,246.6,70.8
202202011005,6,15,6.4,184.6,38.5,8.0
202202011006,12,66,9.3,766.2,183.4,44.1
202202011007,8,28,7.4,283.2,66.1,15.1
202202011008,12,66,17.6,899.9,141.4,38.2
202202011009,11,55,12.0,907.4,133.5,37.9
202202011010,13,78,11.8,1552.5,216.6,49.7
202202011011,16,120,25.9,1252.6,249.8,79.3
202202011012,12,66,12.7,807.1,140.3,40.4
202203020401,13,78,7.3,3677.8,274.4,40.7
202203020402,15,105,11.6,8423.4,388.9,44.2
202203020403,16,120,6.7,9999.8,520.6,75.2
202203020404,16,120,14.3,5584.5,386.8,63.7
202203020405,10,45,11.2,1101.9,106.5,25.4
202203020406,9,36,10.7,547.3,76.3,17.2
202203020407,15,105,11.0,7837.4,422.8,56.5
202203020408,16,120,14.2,5381.2,393.2,75.9
202203020409,16,120,14.4,9999.8,400.6,68.7
202203020410,13,78,8.6,1503.1,249.3,34.6
202203020411,16,120,12.5,6326.0,364.5,70.2
202203020412,16,120,12.1,9999.8,480.7,66.3
202210030401,16,120,9.2,4266.0,495.0,73.2
202210030402,16,120,8.2,3200.8,566.2,75.1
202210030403,16,120,13.2,2191.0,383.9,65.3
202210030404,16,120,9.4,5194.6,632.6,77.6
202210030405,12,66,11.1,969.5,157.7,30.6
202210030406,14,91,9.8,1263.4,305.7,60.9
202210030407,11,55,11.7,875.3,145.5,33.7
202210030408,15,105,13.2,5006.4,343.9,53.4
202210030409,13,78,11.0,1267.9,230.0,43.8
202210030410,10,45,8.1,627.1,113.2,22.1
202210030411,16,120,18.1,2161.9,326.1,63.6
202210030412,7,21,5.0,362.9,55.1,13.5
202202011101,8,28,6.9,342.7,76.5,17.4
202202011102,14,91,17.3,1223.9,191.7,61.9
202202011103,16,120,13.4,2544.5,334.8,72.2
202202011104,14,91,9.8,1419.3,312.4,62.0
202202011105,16,120,34.5,2650.4,226.3,73.9
202202011106,14,91,11.6,956.5,229.7,49.2
202202011107,12,66,15.1,867.9,146.8,30.6
202202011108,14,91,22.4,768.6,168.5,55.9
202202011109,12,66,9.4,900.3,150.7,39.6
202202011110,14,91,23.1,1190.3,161.9,57.5
202202011111,13,78,19.8,751.7,148.3,45.7
202202011112,9,36,13.1,194.9,65.5,18.1
202203020501,12,66,19.5,1988.2,148.1,32.1
202203020502,15,105,12.3,4464.3,413.7,51.1
202203020503,15,105,12.8,3593.8,269.7,62.6
202203020504,6,15,5.2,128.9,26.3,9.4
202203020505,13,78,8.7,1961.4,244.5,43.8
202203020506,13,78,14.0,1611.3,176.0,38.1
202203020507,16,120,10.2,9999.8,470.0,69.5
202203020508,16,120,19.5,2614.9,306.8,60.4
202203020509,10,45,7.3,1037.6,130.8,20.1
202203020510,15,105,12.3,6934.0,346.3,74.7
202203020511,9,36,6.6,976.3,102.9,19.4
202203020512,16,120,14.5,4453.0,498.9,86.6
202210030501,15,105,13.8,2319.3,330.2,67.1
202210030502,16,120,11.3,3923.8,434.3,71.4
202210030503,16,120,10.0,4732.0,564.1,67.8
202210030504,14,91,15.1,1321.9,247.9,51.0
202210030505,7,21,8.6,155.0,45.3,13.1
202210030506,8,28,9.0,637.1,78.8,12.0
202210030507,18,153,7.6,9286.4,813.0,103.1
202210030508,14,91,8.9,1878.8,323.0,56.1
202210030509,9,36,6.5,471.2,100.0,22.6
202210030510,14,91,13.9,1924.3,232.4,53.3
202210030511,16,120,15.5,2701.8,367.8,81.7
202210030512,12,66,19.7,620.3,132.6,35.4
202202011201,8,28,10.7,392.0,66.9,15.8
202202011202,14,91,12.3,1023.6,231.2,48.3
202202011203,16,120,27.5,2322.6,261.8,63.7
202202011204,12,66,18.1,865.0,163.4,41.3
202202011205,11,55,12.8,602.7,126.6,32.1
202202011206,16,120,11.1,2111.3,370.9,75.2
202202011207,13,78,17.4,1620.4,196.2,37.3
202202011208,16,120,10.3,1435.6,354.4,58.2
202202011209,7,21,4.8,167.4,58.2,14.9
202202011210,13,78,19.4,558.9,143.9,51.9
202202011211,16,120,18.2,1309.4,295.9,70.8
202202011212,14,91,18.3,584.7,215.2,48.0
202203020601,10,45,11.7,2225.3,149.0,14.7
202203020602,11,55,13.6,1907.1,155.6,28.7
202203020603,16,120,16.0,9999.8,572.2,84.4
202203020604,16,120,14.1,8403.4,417.1,62.2
202203020605,14,91,19.5,3563.5,255.5,41.1
202203020606,11,55,11.1,1463.2,156.4,27.8
202203020607,16,120,14.0,9999.8,386.3,58.5
202203020608,15,105,14.8,8574.4,300.0,49.9
202203020609,10,45,9.5,1407.6,132.6,22.7
202203020610,8,28,7.9,398.9,86.1,11.0
202203020611,16,120,23.8,9999.8,269.6,62.1
202203020612,15,105,14.2,3330.4,296.0,57.5
202210030601,8,28,4.9,430.5,99.6,15.1
202210030602,18,153,19.0,3519.1,437.5,79.0
202210030603,12,66,12.2,953.6,199.3,39.9
202210030604,15,105,11.3,1806.0,288.3,58.6
202210030605,10,45,10.9,455.0,110.0,26.8
202210030606,16,120,7.4,3003.6,512.5,69.2
202210030607,14,91,11.2,2084.7,283.2,51.1
202210030608,11,55,9.8,1713.0,138.8,34.4
202210030609,14,91,15.5,1781.8,311.5,49.3
202210030610,8,28,7.3,622.2,67.8,13.2
202210030611,12,66,18.1,664.9,139.1,39.6
202210030612,15,105,22.8,3388.1,268.4,49.5
202201010101,5,10,5.2,54.8,18.3,8.3
202201010102,10,45,13.7,445.0,92.0,28.2
202201010103,14,91,9.6,1327.9,294.6,65.3
202201010104,16,120,23.3,1475.9,267.1,77.5
202201010105,14,91,11.3,783.0,214.2,50.6
202201010106,14,91,27.0,1199.4,183.5,45.3
202201010107,10,45,12.2,745.4,122.9,22.5
202201010108,13,78,10.0,630.0,213.7,47.2
202201010109,8,28,10.0,232.6,50.5,18.4
202201010110,11,55,19.5,957.6,123.8,35.8
202201010111,15,105,14.6,2980.6,274.6,61.3
202201010112,10,45,12.9,375.6,95.0,25.4
202203020701,15,105,10.2,9999.8,461.5,56.9
202203020702,13,78,10.0,3060.0,329.5,59.9
202203020703,16,120,22.4,9999.8,438.4,52.2
202203020704,15,105,9.4,6665.4,416.1,63.7
202203020705,10,45,11.0,847.2,105.5,21.0
202203020706,12,66,12.2,1054.2,186.8,44.5
202203020707,16,120,10.6,9999.8,533.5,73.4
202203020708,16,120,13.0,8124.5,387.0,66.1
202203020709,14,91,11.0,3121.8,280.2,48.2
202203020710,15,105,12.8,8403.4,433.8,51.2
202203020711,15,105,16.2,1661.9,288.0,69.4
202203020712,15,105,13.8,9999.8,331.5,53.8
202210030701,11,55,9.2,1209.4,162.9,36.0
202210030702,9,36,10.7,498.4,85.7,16.2
202210030703,14,91,28.3,1620.4,165.1,59.7
202210030704,7,21,8.0,192.8,36.2,12.4
202210030705,8,28,13.3,205.4,52.5,13.7
202210030706,16,120,11.6,4470.9,428.9,70.8
202210030707,18,153,22.8,7147.0,416.8,73.9
202210030708,14,91,26.9,746.2,177.9,56.3
202210030709,17,136,13.6,4499.0,514.9,67.4
202210030710,9,36,6.6,891.4,116.1,20.0
202210030711,9,36,13.9,192.8,71.7,22.4
202210030712,16,120,20.1,8279.1,327.4,67.7
202201010201,11,55,14.8,825.1,118.8,27.7
202201010202,14,91,26.7,827.2,171.7,52.1
202201010203,12,66,10.4,1236.5,155.5,29.8
202201010204,14,91,16.7,1355.2,228.1,56.0
202201010205,9,36,9.5,536.2,105.1,16.9
202201010206,15,105,12.3,1357.7,308.9,58.4
202201010207,12,66,15.9,738.7,129.4,39.1
202201010208,10,45,14.6,530.4,104.2,24.1
202201010209,15,105,16.0,4634.7,241.1,55.5
202201010210,9,36,11.8,387.7,66.8,22.3
202201010211,10,45,13.1,613.3,101.7,27.1
202201010212,11,55,16.0,863.0,110.8,26.7
202203020801,11,55,6.4,2287.1,222.1,27.3
202203020802,15,105,12.7,9999.8,352.5,52.9
202203020803,13,78,10.4,4598.3,251.5,43.2
202203020804,16,120,9.9,9999.8,658.0,82.3
202203020805,12,66,10.8,1391.4,190.3,39.8
202203020806,14,91,10.3,3466.5,433.6,62.4
202203020807,16,120,12.0,9024.6,434.3,78.6
202203020808,15,105,8.6,9999.8,468.6,56.3
202203020809,16,120,11.0,9999.8,457.2,58.2
202203020810,10,45,8.6,819.5,114.4,25.9
202203020811,15,105,11.6,5433.4,327.1,55.1
202203020812,16,120,15.0,9003.2,476.3,69.3
202210030801,12,66,11.1,629.3,163.2,36.6
202210030802,16,120,12.6,5318.8,388.2,62.8
202210030803,16,120,10.6,2088.4,418.0,74.9
202210030804,18,153,9.7,9909.4,527.1,93.5
202210030805,10,45,9.1,312.0,105.8,35.5
202210030806,16,120,15.7,2298.3,323.7,73.1
202210030807,12,66,26.5,768.9,143.8,32.6
202210030808,14,91,15.9,2920.4,247.2,45.3
202210030809,11,55,8.2,973.5,170.5,39.6
202210030810,16,120,18.6,2234.7,276.7,62.2
202210030811,16,120,15.2,1434.1,344.3,70.8
202210030812,12,66,22.0,1787.4,204.2,31.3
202201010301,7,21,5.7,223.0,52.2,13.6
202201010302,14,91,25.5,1321.4,214.7,40.4
202201010303,14,91,27.6,930.5,164.4,54.2
202201010304,14,91,10.6,1379.8,280.8,41.5
202201010305,12,66,12.3,643.8,143.7,41.3
202201010306,12,66,9.8,656.6,180.1,47.3
202201010307,14,91,17.3,1893.2,204.4,53.4
202201010308,13,78,9.0,552.2,222.6,45.1
202201010309,12,66,19.3,587.1,136.4,35.8
202201010310,14,91,13.2,1802.5,220.6,46.4
202201010311,13,78,12.6,1008.9,181.6,40.3
202201010312,16,120,21.8,2076.1,292.8,70.6
202204020101,8,28,7.9,372.4,85.8,9.9
202204020102,15,105,11.2,9999.8,381.4,56.8
202204020103,18,153,10.4,9999.8,616.4,77.3
202204020104,18,153,9.5,9999.8,742.0,94.4
202204020105,12,66,10.6,2003.4,159.0,30.0
202204020106,15,105,18.9,4625.8,294.5,46.2
202204020107,15,105,20.2,6334.3,253.6,55.5
202204020108,14,91,15.9,1977.5,251.9,50.2
202204020109,15,105,17.7,9999.8,380.2,52.0
202204020110,18,153,19.0,3429.7,366.9,98.2
202204020111,18,153,16.5,5552.4,547.4,94.1
202204020112,18,153,12.7,5891.9,491.1,89.4
202201010401,7,21,6.2,185.1,42.1,15.1
202201010402,12,66,20.7,716.7,121.9,39.6
202201010403,14,91,13.9,1047.0,219.8,56.4
202201010404,13,78,19.5,745.3,154.3,41.0
202201010405,6,15,7.2,103.7,24.3,11.0
202201010406,12,66,16.7,769.6,145.1,38.5
202201010407,14,91,19.8,1248.0,176.6,51.9
202201010408,14,91,19.4,1971.3,194.1,44.6
202201010409,10,45,13.5,674.9,115.8,23.7
202201010410,10,45,9.4,588.5,100.7,20.4
202201010411,14,91,18.8,500.2,173.4,53.1
202201010412,12,66,17.5,666.8,129.2,39.2
202204020201,13,78,14.5,2330.9,214.2,38.8
202204020202,6,15,4.3,530.7,55.8,6.2
202204020203,15,105,8.2,7876.1,470.9,55.7
202204020204,18,153,13.1,9999.8,562.3,90.5
202204020205,10,45,12.6,534.3,85.7,28.7
202204020206,16,120,16.0,9999.8,341.6,56.4
202204020207,15,105,12.0,7910.0,394.7,59.2
202204020208,15,105,11.6,7736.3,353.8,56.2
202204020209,17,136,10.9,3195.6,466.8,75.1
202204020210,11,55,10.2,816.2,151.1,37.7
202204020211,18,153,23.3,4215.8,365.6,80.2
202204020212,15,105,13.2,4150.9,380.1,70.5
202201010501,10,45,9.8,822.6,108.3,23.5
202201010502,14,91,15.2,1783.9,213.4,46.4
202201010503,16,120,20.9,2037.8,261.1,70.3
202201010504,14,91,12.4,1631.9,225.6,50.5
202201010505,8,28,8.0,451.6,79.1,14.3
202201010506,16,120,17.5,4365.1,358.9,71.9
202201010507,11,55,15.5,775.1,122.2,26.2
202201010508,14,91,21.7,1746.1,201.4,47.6
202201010509,11,55,11.6,674.5,125.3,35.3
202201010510,14,91,28.2,945.2,163.3,49.1
202201010511,10,45,15.9,627.1,94.6,27.1
202201010512,14,91,12.6,2194.1,266.3,45.2
202204020301,9,36,6.1,1800.5,147.4,18.4
202204020302,15,105,11.3,4451.9,348.1,52.6
202204020303,18,153,15.0,9999.8,687.2,99.3
202204020304,15,105,13.8,4535.0,319.1,61.7
202204020305,11,55,9.7,1009.2,171.9,25.5
202204020306,18,153,23.3,9999.8,477.9,86.6
202204020307,18,153,22.4,4354.9,393.5,84.6
202204020308,15,105,13.6,8979.2,304.1,58.7
202204020309,11,55,14.0,1108.5,127.2,29.2
202204020310,15,105,13.7,3500.5,299.9,52.8
202204020311,18,153,21.5,4238.6,423.4,82.4
202204020312,15,105,11.6,4082.8,313.0,62.0
202201010601,11,55,15.3,743.8,103.6,29.3
202201010602,12,66,8.0,1213.0,218.6,43.5
202201010603,16,120,31.1,1484.6,261.3,65.3
202201010604,14,91,13.7,1348.1,275.0,57.1
202201010605,9,36,11.4,404.4,83.1,18.3
202201010606,14,91,18.4,825.3,183.8,51.3
202201010607,14,91,14.6,1164.6,211.5,53.1
202201010608,14,91,31.2,1233.5,142.2,59.2
202201010609,14,91,21.5,879.7,178.0,56.7
202201010610,16,120,14.4,1644.5,287.6,76.9
202201010611,14,91,22.1,529.8,162.3,62.4
202201010612,16,120,30.3,1124.7,230.9,72.2
202204020401,15,105,10.4,9999.8,412.0,62.4
202204020402,9,36,6.6,1294.3,135.5,21.0
202204020403,15,105,6.6,9999.8,682.9,67.4
202204020404,18,153,17.5,9999.8,678.1,82.9
202204020405,16,120,17.4,4256.9,283.6,71.1
202204020406,15,105,11.5,2449.2,293.6,63.4
202204020407,14,91,9.4,2591.8,265.4,59.0
202204020408,14,91,11.5,5112.9,313.9,46.6
202204020409,18,153,14.3,9999.8,584.6,93.0
202204020410,9,36,10.5,935.2,89.4,16.6
202204020411,15,105,13.1,3887.6,308.5,54.8
202204020412,18,153,26.4,8273.6,356.9,81.2
202201020101,12,66,10.2,827.6,174.5,31.7
202201020102,14,91,21.7,1186.1,192.4,52.0
202201020103,12,66,14.8,926.2,143.5,44.9
202201020104,14,91,13.9,1522.5,236.5,51.9
202201020105,14,91,18.7,1029.0,191.3,58.0
202201020106,16,120,27.2,2609.8,270.8,69.1
202201020107,11,55,18.6,1616.3,87.3,36.2
202201020108,11,55,23.5,354.6,91.4,37.4
202201020109,9,36,10.7,377.6,84.1,20.1
202201020110,14,91,21.5,1428.9,196.5,42.1
202201020111,14,91,22.9,675.6,174.6,47.7
202201020112,16,120,18.5,3123.9,322.0,72.4
202204030101,15,105,21.5,1880.2,245.4,51.8
202204030102,16,120,5.9,8739.0,673.8,75.3
202204030103,15,105,13.9,8091.5,305.2,55.3
202204030104,15,105,11.5,4962.2,414.4,53.4
202204030105,17,136,10.2,9999.8,621.8,78.4
202204030106,18,153,12.8,9999.8,875.1,82.5
202204030107,18,153,12.3,9999.8,789.2,77.6
202204030108,15,105,6.3,8295.2,586.9,62.1
202204030109,13,78,9.2,3120.7,282.8,42.4
202204030110,13,78,16.0,4029.9,242.2,32.9
202204030111,18,153,20.6,9999.8,414.8,78.1
202204030112,15,105,15.7,9999.8,347.8,47.7
202210040101,12,66,9.4,1224.5,193.8,41.3
202210040102,12,66,8.5,1178.7,229.7,31.1
202210040103,14,91,8.0,2193.8,335.9,51.4
202210040104,8,28,9.2,470.6,74.3,13.1
202210040105,14,91,13.0,2439.2,228.1,41.3
202210040106,16,120,6.8,4253.1,499.3,77.8
202210040107,18,153,16.0,5388.5,475.0,81.0
202210040108,16,120,16.8,8935.3,352.2,66.5
202210040109,9,36,5.4,788.6,123.0,15.5
202210040110,7,21,7.4,290.3,46.1,12.8
202210040111,11,55,13.9,1309.9,149.4,25.9
202210040112,15,105,10.5,6370.5,408.7,60.0
202201020201,13,78,12.3,2058.8,254.8,42.3
202201020202,12,66,13.7,511.2,151.0,43.1
202201020203,14,91,16.3,1237.6,204.9,54.9
202201020204,14,91,23.4,1865.3,194.4,48.6
202201020205,11,55,15.6,728.7,121.2,33.5
202201020206,14,91,16.0,2021.6,210.9,51.9
202201020207,12,66,9.2,1212.3,170.6,42.5
202201020208,13,78,10.1,1369.0,214.3,42.6
202201020209,9,36,6.7,566.9,86.4,17.4
202201020210,13,78,11.2,733.5,202.7,43.7
202201020211,16,120,23.3,1758.9,256.2,65.8
202201020212,12,66,18.3,473.5,136.5,37.2
202204030201,14,91,9.6,2899.7,412.4,49.2
202204030202,15,105,12.4,9999.8,482.1,60.2
202204030203,18,153,22.9,7317.5,413.2,71.9
202204030204,15,105,10.2,9999.8,363.3,62.2
202204030205,15,105,16.8,9999.8,291.4,52.5
202204030206,18,153,11.0,9999.8,583.4,96.1
202204030207,18,153,18.2,6029.4,455.7,82.1
202204030208,15,105,14.4,9144.9,362.5,55.9
202204030209,15,105,13.1,5947.4,344.0,54.7
202204030210,11,55,14.0,1153.4,163.0,23.7
202204030211,14,91,20.3,1957.0,224.4,51.5
202204030212,18,153,19.8,6561.0,371.1,78.8
202210040201,10,45,9.6,786.4,124.8,22.1
202210040202,7,21,5.7,376.9,60.7,11.8
202210040203,16,120,19.6,5418.8,380.3,54.1
202210040204,18,153,10.8,4149.7,644.6,99.0
202210040205,13,78,16.1,1048.2,177.1,44.5
202210040206,16,120,10.3,5204.2,465.0,76.6
202210040207,12,66,12.4,2165.6,209.3,35.6
202210040208,14,91,16.0,1006.5,219.9,47.4
202210040209,18,153,13.3,3779.2,625.1,101.5
202210040210,13,78,8.6,2385.3,302.9,48.4
202210040211,16,120,12.2,1928.2,441.6,69.3
202210040212,15,105,9.5,2320.2,396.0,64.1
202201020301,10,45,9.6,516.8,93.1,21.6
202201020302,12,66,11.3,932.5,171.0,36.6
202201020303,14,91,14.6,1980.5,230.1,53.5
202201020304,16,120,18.4,2181.8,289.5,73.9
202201020305,12,66,18.2,1129.1,136.8,36.5
202201020306,14,91,17.8,828.9,211.0,57.5
202201020307,16,120,12.6,2046.5,337.6,72.1
